table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5410,r001,All institutions,All institutions,,1,-,"['5,184,925', '']","['156,246', '']","['84,585', '']","['3,388,718', '']","['13,335', '']","['170,038', '']","['15,469', '']","['49,205', '']","['32,902', '']","['1,129,319', '']","['145,108', '']"
5410,r002,All institutions -> Duke U.,All institutions,Duke U.,2,1,"['205,719', '']","['85', '']","['265', '']","['196,378', '']","['233', '']","['295', '']","['9', '']","['488', '']","['0', '']","['4,429', '']","['3,537', '']"
5410,r003,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,2,"['200,722', '']","['31,241', '']","['2,620', '']","['14,956', '']","['1,780', '']","['25,025', '']","['0', '']","['5,046', '']","['11,988', '']","['75,246', '']","['32,820', '']"
5410,r004,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,3,"['194,528', '']","['0', '']","['0', '']","['192,432', '']","['317', '']","['1,623', '']","['18', '']","['138', '']","['0', '']","['0', '']","['0', '']"
5410,r005,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,4,"['176,969', '']","['846', '']","['0', '']","['173,416', '']","['0', '']","['1,062', '']","['189', '']","['153', '']","['0', '']","['1,190', '']","['113', '']"
5410,r006,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,5,"['150,235', '']","['4,730', '']","['82', '']","['100,001', '']","['56', '']","['818', '']","['0', '']","['549', '']","['358', '']","['42,711', '']","['930', '']"
5410,r007,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,6,"['139,125', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139,110', '']","['0', '']"
5410,r008,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,7,"['120,488', '']","['0', '']","['0', '']","['115,273', '']","['0', '']","['5,215', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5410,r009,All institutions -> Stanford U.,All institutions,Stanford U.,2,8,"['114,967', '']","['9,785', '']","['800', '']","['77,388', '']","['92', '']","['5,063', '']","['336', '']","['769', '']","['0', '']","['20,597', '']","['137', '']"
5410,r010,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,9,"['109,943', '']","['217', '']","['8,685', '']","['82,763', '']","['0', '']","['2,151', '']","['809', '']","['15', '']","['502', '']","['14,573', '']","['228', '']"
5410,r011,All institutions -> Johns Hopkins U.<sup>a</sup>,All institutions,Johns Hopkins U.<sup>a</sup>,2,10,"['105,906', '']","['310', '']","['374', '']","['96,919', '']","['92', '']","['945', '']","['0', '']","['73', '']","['444', '']","['6,281', '']","['468', '']"
5410,r012,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,11,"['96,044', '']","['659', '']","['86', '']","['55,469', '']","['349', '']","['1,740', '']","['65', '']","['1,091', '']","['0', '']","['35,816', '']","['769', '']"
5410,r013,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,12,"['93,981', '']","['235', '']","['0', '']","['91,414', '']","['0', '']","['111', '']","['52', '']","['2', '']","['0', '']","['341', '']","['1,826', '']"
5410,r014,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,13,"['82,905', '']","['1,515', '']","['440', '']","['66,005', '']","['181', '']","['1,547', '']","['0', '']","['65', '']","['222', '']","['10,150', '']","['2,780', '']"
5410,r015,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,14,"['81,356', '']","['0', '']","['0', '']","['125', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['74,565', '']","['6,637', '']"
5410,r016,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,15,"['81,265', '']","['1,303', '']","['362', '']","['14,770', '']","['341', '']","['7,359', '']","['850', '']","['3,486', '']","['9,439', '']","['40,404', '']","['2,951', '']"
5410,r017,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,16,"['78,591', '']","['3,431', '']","['1,444', '']","['59,034', '']","['338', '']","['230', '']","['7', '']","['0', '']","['0', '']","['12,156', '']","['1,951', '']"
5410,r018,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,17,"['77,789', '']","['1,698', '']","['13,927', '']","['10,237', '']","['467', '']","['2,074', '']","['13', '']","['763', '']","['120', '']","['34,344', '']","['14,146', '']"
5410,r019,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,18,"['77,105', '']","['1,306', '']","['4,779', '']","['67,181', '']","['0', '']","['321', '']","['90', '']","['0', '']","['0', '']","['3,052', '']","['376', '']"
