table_id,row_id,time_period,value
10933,r001,All performing sectors,406599
10933,r002,All performing sectors,426214
10933,r003,All performing sectors,433698
10933,r004,All performing sectors,454232
10933,r005,All performing sectors,475938
10933,r006,All performing sectors,494470
10933,r007,All performing sectors,521686
10933,r008,All performing sectors,553612
10933,r009,All performing sectors,604028
10933,r010,All performing sectors,665557
10933,r011,All performing sectors,716870
10933,r012,All performing sectors,789072
10933,r013,All performing sectors,885563
10933,r014,All performing sectors -> Business,278977
10933,r015,All performing sectors -> Business,294092
10933,r016,All performing sectors -> Business,302251
10933,r017,All performing sectors -> Business,322528
10933,r018,All performing sectors -> Business,340728
10933,r019,All performing sectors -> Business,355821
10933,r020,All performing sectors -> Business,379529
10933,r021,All performing sectors -> Business,405792
10933,r022,All performing sectors -> Business,445563
10933,r023,All performing sectors -> Business,498175
10933,r024,All performing sectors -> Business,543220
10933,r025,All performing sectors -> Business,608625
10933,r026,All performing sectors -> Business,692748
10933,r027,All performing sectors -> Federal government,50798
10933,r028,All performing sectors -> Federal government,53524
10933,r029,All performing sectors -> Federal government,52144
10933,r030,All performing sectors -> Federal government,51086
10933,r031,All performing sectors -> Federal government,52687
10933,r032,All performing sectors -> Federal government,52847
10933,r033,All performing sectors -> Federal government,51187
10933,r034,All performing sectors -> Federal government,52553
10933,r035,All performing sectors -> Federal government,58356
10933,r036,All performing sectors -> Federal government,62802
10933,r037,All performing sectors -> Federal government,65093
10933,r038,All performing sectors -> Federal government,66786
10933,r039,All performing sectors -> Federal government,73338
10933,r040,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,31970
10933,r041,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,34950
10933,r042,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,34017
10933,r043,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,33406
10933,r044,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,34783
10933,r045,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,34199
10933,r046,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,31762
10933,r047,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,32231
10933,r048,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,36793
10933,r049,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,39870
10933,r050,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,41227
10933,r051,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,41464
10933,r052,All performing sectors -> Federal government -> Federal intramural<sup>c</sup>,46960
10933,r053,All performing sectors -> Federal government -> FFRDCs,18828
10933,r054,All performing sectors -> Federal government -> FFRDCs,18574
10933,r055,All performing sectors -> Federal government -> FFRDCs,18128
10933,r056,All performing sectors -> Federal government -> FFRDCs,17680
10933,r057,All performing sectors -> Federal government -> FFRDCs,17903
10933,r058,All performing sectors -> Federal government -> FFRDCs,18649
10933,r059,All performing sectors -> Federal government -> FFRDCs,19424
10933,r060,All performing sectors -> Federal government -> FFRDCs,20322
10933,r061,All performing sectors -> Federal government -> FFRDCs,21563
10933,r062,All performing sectors -> Federal government -> FFRDCs,22932
10933,r063,All performing sectors -> Federal government -> FFRDCs,23866
10933,r064,All performing sectors -> Federal government -> FFRDCs,25322
10933,r065,All performing sectors -> Federal government -> FFRDCs,26378
10933,r066,All performing sectors -> Nonfederal government,691
10933,r067,All performing sectors -> Nonfederal government,694
10933,r068,All performing sectors -> Nonfederal government,665
10933,r069,All performing sectors -> Nonfederal government,620
10933,r070,All performing sectors -> Nonfederal government,583
10933,r071,All performing sectors -> Nonfederal government,595
10933,r072,All performing sectors -> Nonfederal government,620
10933,r073,All performing sectors -> Nonfederal government,632
10933,r074,All performing sectors -> Nonfederal government,643
10933,r075,All performing sectors -> Nonfederal government,675
10933,r076,All performing sectors -> Nonfederal government,683
10933,r077,All performing sectors -> Nonfederal government,685
10933,r078,All performing sectors -> Nonfederal government,697
10933,r079,All performing sectors -> Higher education,58083
10933,r080,All performing sectors -> Higher education,60087
10933,r081,All performing sectors -> Higher education,60876
10933,r082,All performing sectors -> Higher education,61511
10933,r083,All performing sectors -> Higher education,62318
10933,r084,All performing sectors -> Higher education,64604
10933,r085,All performing sectors -> Higher education,67777
10933,r086,All performing sectors -> Higher education,71115
10933,r087,All performing sectors -> Higher education,74890
10933,r088,All performing sectors -> Higher education,78157
10933,r089,All performing sectors -> Higher education,80823
10933,r090,All performing sectors -> Higher education,85787
10933,r091,All performing sectors -> Higher education,91451
10933,r092,All performing sectors -> Nonprofit organizations,18050
10933,r093,All performing sectors -> Nonprofit organizations,17817
10933,r094,All performing sectors -> Nonprofit organizations,17762
10933,r095,All performing sectors -> Nonprofit organizations,18487
