table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
10725,r001,Institutions,Institutions,,,,,1,254,36.8,250,36.2,175,25.4
10725,r002,Schools,Schools,,,,,1,260,33.5,256,33.0,177,22.8
10725,r003,Units,Units,,,,,1,481,2.1,441,2.0,247,1.1
10725,r004,All graduate students,All graduate students,,,,,1,49901,100.0,32316,100.0,17585,100.0
10725,r005,All graduate students -> Male,All graduate students,Male,,,,2,38156,76.5,24236,75.0,13920,79.2
10725,r006,All graduate students -> Female,All graduate students,Female,,,,2,11745,23.5,8080,25.0,3665,20.8
10725,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,17290,34.6,11854,36.7,5436,30.9
10725,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,2141,4.3,1647,5.1,494,2.8
10725,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
10725,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,130,0.3,122,0.4,8,0.05
10725,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,3595,7.2,2564,7.9,1031,5.9
10725,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,1018,2.0,703,2.2,315,1.8
10725,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,12,0.05,10,0.05,2,0.05
