table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
6122,r001,Institutions,Institutions,,,,,1,256,36.0,254,35.7,174,24.4
6122,r002,Schools,Schools,,,,,1,261,32.4,259,32.1,176,21.8
6122,r003,Units,Units,,,,,1,466,2.2,434,2.1,242,1.1
6122,r004,All graduate students,All graduate students,,,,,1,43032,100.0,25312,100.0,17720,100.0
6122,r005,All graduate students -> Male,All graduate students,Male,,,,2,33626,78.1,19407,76.7,14219,80.2
6122,r006,All graduate students -> Female,All graduate students,Female,,,,2,9406,21.9,5905,23.3,3501,19.8
6122,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,17078,39.7,11749,46.4,5329,30.1
6122,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1918,4.5,1460,5.8,458,2.6
6122,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
6122,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,35,0.1,28,0.1,7,0.05
6122,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,3302,7.7,2346,9.3,956,5.4
6122,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,974,2.3,674,2.7,300,1.7
6122,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,8,0.05,7,0.05,1,0.05
6122,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,9316,21.6,6217,24.6,3099,17.5
6122,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,595,1.4,434,1.7,161,0.9
6122,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,930,2.2,583,2.3,347,2.0
6122,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,25954,60.3,13563,53.6,12391,69.9
6122,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,12529,29.1,9983,39.4,2546,14.4
6122,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,30503,70.9,15329,60.6,15174,85.6
6122,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,6640,15.4,4716,18.6,1924,10.9
