table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10122,r001,All institutions,All institutions,,1,-,"['5,974,155', '']","['87,070', '']","['148,997', '']","['3,799,516', '']","['45,963', '']","['263,520', '']","['88,936', '']","['482,180', '']","['63,590', '']","['407,915', '']","['586,468', '']"
10122,r002,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,1,"['251,612', '']","['0', '']","['0', '']","['243,397', '']","['0', '']","['8,215', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10122,r003,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,2,"['231,172', '']","['2,900', '']","['10,357', '']","['190,122', '']","['1,068', '']","['2,241', '']","['353', '']","['6,191', '']","['0', '']","['9,671', '']","['8,269', '']"
10122,r004,All institutions -> Stanford U.,All institutions,Stanford U.,2,3,"['189,536', '']","['1,978', '']","['7,517', '']","['128,265', '']","['483', '']","['12,772', '']","['2,665', '']","['6,926', '']","['31', '']","['18,356', '']","['10,543', '']"
10122,r005,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,4,"['187,416', '']","['644', '']","['2,484', '']","['129,013', '']","['1,063', '']","['3,428', '']","['2,903', '']","['21,231', '']","['3,310', '']","['6,950', '']","['16,390', '']"
10122,r006,All institutions -> Harvard U.,All institutions,Harvard U.,2,5,"['179,073', '']","['1,355', '']","['4,471', '']","['88,359', '']","['874', '']","['11,861', '']","['723', '']","['38,478', '']","['157', '']","['6,865', '']","['25,930', '']"
10122,r007,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,6,"['169,790', '']","['9,487', '']","['781', '']","['44,176', '']","['1,182', '']","['22,473', '']","['3,310', '']","['25,525', '']","['14,837', '']","['23,884', '']","['24,135', '']"
10122,r008,All institutions -> Johns Hopkins U.<sup>a</sup>,All institutions,Johns Hopkins U.<sup>a</sup>,2,7,"['153,334', '']","['572', '']","['361', '']","['134,538', '']","['484', '']","['2,842', '']","['107', '']","['2,146', '']","['1,593', '']","['5,304', '']","['5,387', '']"
10122,r009,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,8,"['127,756', '']","['3,525', '']","['3,026', '']","['66,867', '']","['1,083', '']","['8,674', '']","['2,594', '']","['11,317', '']","['3,148', '']","['9,929', '']","['17,593', '']"
10122,r010,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,9,"['121,435', '']","['1,094', '']","['14,066', '']","['69,606', '']","['1,634', '']","['2,666', '']","['541', '']","['6,017', '']","['0', '']","['4,552', '']","['21,259', '']"
