table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3137,r001,All institutions,All institutions,,1,-,"['44,455,265', '']","['1,794,548', '']","['2,067,292', '']","['25,443,994', '']","['466,937', '']","['3,691,334', '']","['786,985', '']","['936,238', '']","['364,331', '']","['7,667,373', '']","['1,236,233', '']"
3137,r002,All institutions -> Johns Hopkins U.<sup>a</sup>,All institutions,Johns Hopkins U.<sup>a</sup>,2,1,"['2,482,130', '']","['189,011', '']","['37,235', '']","['706,853', '']","['83,057', '']","['306,572', '']","['4,191', '']","['7,453', '']","['44,412', '']","['1,100,587', '']","['2,759', '']"
3137,r003,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,2,"['992,643', '']","['16,374', '']","['100,000', '']","['664,192', '']","['5,346', '']","['49,064', '']","['7,693', '']","['6,874', '']","['0', '']","['108,560', '']","['34,540', '']"
3137,r004,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,3,"['886,851', '']","['4,804', '']","['8,070', '']","['548,206', '']","['5,874', '']","['37,944', '']","['6,704', '']","['91,183', '']","['2,032', '']","['175,137', '']","['6,897', '']"
3137,r005,All institutions -> Stanford U.,All institutions,Stanford U.,2,4,"['738,957', '']","['12,782', '']","['7,690', '']","['519,870', '']","['4,200', '']","['71,817', '']","['11,686', '']","['5,655', '']","['0', '']","['79,988', '']","['25,269', '']"
3137,r006,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,5,"['736,536', '']","['22,935', '']","['61,544', '']","['539,940', '']","['4,347', '']","['29,085', '']","['3,758', '']","['2,951', '']","['0', '']","['59,672', '']","['12,304', '']"
3137,r007,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,6,"['720,613', '']","['19,037', '']","['11,158', '']","['513,100', '']","['2,652', '']","['24,236', '']","['27,887', '']","['84,279', '']","['23', '']","['19,251', '']","['18,990', '']"
3137,r008,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,7,"['717,359', '']","['16,242', '']","['1,255', '']","['582,252', '']","['3,193', '']","['38,518', '']","['7,085', '']","['14,723', '']","['57', '']","['39,422', '']","['14,612', '']"
3137,r009,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,8,"['716,207', '']","['145,305', '']","['7,822', '']","['15,691', '']","['4,042', '']","['25,844', '']","['1,505', '']","['2,412', '']","['0', '']","['506,061', '']","['7,525', '']"
3137,r010,All institutions -> Duke U.,All institutions,Duke U.,2,9,"['709,705', '']","['5,497', '']","['7,079', '']","['568,773', '']","['7,549', '']","['18,436', '']","['8,855', '']","['19,689', '']","['106', '']","['72,560', '']","['1,161', '']"
3137,r011,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,10,"['698,925', '']","['13,478', '']","['120,294', '']","['408,818', '']","['2,624', '']","['47,019', '']","['12,280', '']","['3,367', '']","['1,412', '']","['88,846', '']","['787', '']"
3137,r012,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,11,"['696,880', '']","['32,963', '']","['46,763', '']","['377,610', '']","['3,868', '']","['82,395', '']","['7,917', '']","['38,235', '']","['2,207', '']","['86,168', '']","['18,754', '']"
3137,r013,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,12,"['677,559', '']","['6,889', '']","['8,568', '']","['585,348', '']","['2,775', '']","['18,857', '']","['11,591', '']","['2,594', '']","['3,411', '']","['31,347', '']","['6,179', '']"
3137,r014,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,13,"['671,047', '']","['0', '']","['0', '']","['632,556', '']","['0', '']","['38,491', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3137,r015,All institutions -> Harvard U.,All institutions,Harvard U.,2,14,"['618,405', '']","['12,576', '']","['27,835', '']","['423,934', '']","['18,465', '']","['53,614', '']","['3,436', '']","['25,188', '']","['240', '']","['45,835', '']","['7,282', '']"
3137,r016,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,15,"['608,925', '']","['13,735', '']","['36,615', '']","['366,311', '']","['3,592', '']","['52,807', '']","['7,166', '']","['19,987', '']","['25,264', '']","['68,617', '']","['14,831', '']"
3137,r017,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,16,"['600,714', '']","['8,724', '']","['24,970', '']","['417,741', '']","['10,515', '']","['39,856', '']","['11,104', '']","['9,826', '']","['12,516', '']","['52,488', '']","['12,974', '']"
3137,r018,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,17,"['600,489', '']","['56,256', '']","['28,218', '']","['134,964', '']","['16,418', '']","['56,943', '']","['28,216', '']","['11,862', '']","['0', '']","['258,324', '']","['9,288', '']"
3137,r019,All institutions -> Yale U.,All institutions,Yale U.,2,18,"['576,776', '']","['4,245', '']","['3,053', '']","['497,350', '']","['2,260', '']","['33,736', '']","['6,775', '']","['1,398', '']","['0', '']","['24,674', '']","['3,285', '']"
3137,r020,All institutions -> U. Southern California,All institutions,U. Southern California,2,19,"['543,607', '']","['118,059', '']","['10,664', '']","['304,604', '']","['1,077', '']","['12,667', '']","['5,846', '']","['25,317', '']","['0', '']","['52,737', '']","['12,636', '']"
3137,r021,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,20,"['543,508', '']","['4,583', '']","['5,192', '']","['476,233', '']","['613', '']","['18,746', '']","['5,167', '']","['532', '']","['1,924', '']","['18,895', '']","['11,623', '']"
3137,r022,All institutions -> Cornell U.,All institutions,Cornell U.,2,21,"['525,182', '']","['19,491', '']","['4,796', '']","['321,219', '']","['2,268', '']","['95,625', '']","['5,101', '']","['9,839', '']","['0', '']","['63,696', '']","['3,147', '']"
3137,r023,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,22,"['502,300', '']","['1,459', '']","['1,003', '']","['370,062', '']","['1,675', '']","['49,120', '']","['2,469', '']","['6,433', '']","['17,571', '']","['47,948', '']","['4,560', '']"
3137,r024,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,23,"['497,651', '']","['9,151', '']","['6,216', '']","['289,023', '']","['5,053', '']","['35,564', '']","['6,154', '']","['8,342', '']","['20,031', '']","['85,547', '']","['32,570', '']"
3137,r025,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,24,"['494,549', '']","['9,064', '']","['8,058', '']","['312,158', '']","['6,349', '']","['33,493', '']","['25,727', '']","['17,160', '']","['194', '']","['71,695', '']","['10,651', '']"
3137,r026,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,25,"['492,808', '']","['0', '']","['838', '']","['391,543', '']","['685', '']","['14,537', '']","['8,303', '']","['2,126', '']","['0', '']","['52,742', '']","['22,034', '']"
3137,r027,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,26,"['489,345', '']","['43,216', '']","['22,382', '']","['80,200', '']","['6,786', '']","['94,635', '']","['325', '']","['5,668', '']","['2,297', '']","['230,312', '']","['3,524', '']"
3137,r028,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,27,"['443,745', '']","['0', '']","['0', '']","['443,745', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3137,r029,All institutions -> New York U.,All institutions,New York U.,2,28,"['436,850', '']","['8,151', '']","['55', '']","['335,764', '']","['7,105', '']","['19,720', '']","['24,420', '']","['5,936', '']","['0', '']","['14,986', '']","['20,713', '']"
3137,r030,All institutions -> Emory U.,All institutions,Emory U.,2,29,"['424,461', '']","['113', '']","['801', '']","['393,978', '']","['1,975', '']","['15,695', '']","['4,279', '']","['418', '']","['0', '']","['6,256', '']","['946', '']"
3137,r031,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,30,"['412,691', '']","['14,061', '']","['119,659', '']","['42,813', '']","['2,626', '']","['99,527', '']","['10,775', '']","['13,373', '']","['2,776', '']","['92,099', '']","['14,982', '']"
3137,r032,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,31,"['407,981', '']","['56,350', '']","['19,745', '']","['70,469', '']","['7,122', '']","['53,535', '']","['9,942', '']","['9,604', '']","['278', '']","['160,506', '']","['20,430', '']"
3137,r033,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,32,"['398,403', '']","['751', '']","['702', '']","['345,887', '']","['844', '']","['4,929', '']","['4,353', '']","['720', '']","['0', '']","['37,724', '']","['2,493', '']"
3137,r034,All institutions -> U. Florida,All institutions,U. Florida,2,33,"['387,906', '']","['8,507', '']","['9,497', '']","['261,847', '']","['1,497', '']","['15,416', '']","['6,412', '']","['4,981', '']","['0', '']","['60,844', '']","['18,905', '']"
3137,r035,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,34,"['382,206', '']","['71,231', '']","['5,967', '']","['97,918', '']","['3,446', '']","['48,539', '']","['8,307', '']","['2,950', '']","['573', '']","['130,075', '']","['13,200', '']"
3137,r036,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,35,"['374,707', '']","['5,544', '']","['6,459', '']","['287,847', '']","['3,249', '']","['17,554', '']","['1,626', '']","['10,773', '']","['0', '']","['37,549', '']","['4,106', '']"
3137,r037,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,36,"['359,609', '']","['10,724', '']","['86,781', '']","['127,756', '']","['5,726', '']","['21,954', '']","['1,508', '']","['9,649', '']","['836', '']","['77,456', '']","['17,219', '']"
3137,r038,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,37,"['357,549', '']","['50', '']","['567', '']","['314,870', '']","['485', '']","['8,213', '']","['613', '']","['1,821', '']","['16', '']","['29,335', '']","['1,579', '']"
3137,r039,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,38,"['353,021', '']","['267', '']","['2,178', '']","['338,009', '']","['550', '']","['1,107', '']","['1,598', '']","['111', '']","['33', '']","['4,046', '']","['5,122', '']"
3137,r040,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,39,"['347,601', '']","['690', '']","['5,638', '']","['115,309', '']","['5,689', '']","['86,349', '']","['8,122', '']","['6,390', '']","['31,947', '']","['81,194', '']","['6,273', '']"
3137,r041,All institutions -> U. Chicago,All institutions,U. Chicago,2,40,"['332,776', '']","['25,298', '']","['8,639', '']","['212,983', '']","['5,781', '']","['43,322', '']","['5,466', '']","['9,073', '']","['0', '']","['17,275', '']","['4,939', '']"
3137,r042,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,41,"['331,148', '']","['8,474', '']","['2,983', '']","['155,127', '']","['5,481', '']","['95,267', '']","['9,257', '']","['9,867', '']","['1,410', '']","['29,787', '']","['13,495', '']"
3137,r043,All institutions -> U. Arizona,All institutions,U. Arizona,2,42,"['327,025', '']","['7,066', '']","['13,372', '']","['177,953', '']","['1,942', '']","['74,823', '']","['1,610', '']","['6,362', '']","['4,052', '']","['35,880', '']","['3,965', '']"
3137,r044,All institutions -> Boston U.,All institutions,Boston U.,2,43,"['318,511', '']","['5,295', '']","['5,898', '']","['217,748', '']","['3,158', '']","['19,469', '']","['14,224', '']","['1,333', '']","['1,528', '']","['45,017', '']","['4,841', '']"
3137,r045,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,44,"['309,354', '']","['0', '']","['0', '']","['309,354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3137,r046,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,45,"['308,586', '']","['21,764', '']","['1,630', '']","['235,383', '']","['987', '']","['20,230', '']","['7,756', '']","['10,425', '']","['1,077', '']","['4,864', '']","['4,470', '']"
3137,r047,All institutions -> U. Rochester,All institutions,U. Rochester,2,46,"['306,551', '']","['3,167', '']","['2,112', '']","['172,698', '']","['194', '']","['106,520', '']","['4,610', '']","['175', '']","['4,035', '']","['11,814', '']","['1,226', '']"
3137,r048,All institutions -> U. Utah,All institutions,U. Utah,2,47,"['302,585', '']","['25,364', '']","['15,150', '']","['164,525', '']","['2,176', '']","['31,461', '']","['9,100', '']","['1,897', '']","['119', '']","['32,365', '']","['20,428', '']"
3137,r049,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,48,"['298,227', '']","['0', '']","['0', '']","['287,578', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,649', '']","['0', '']"
3137,r050,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,49,"['297,808', '']","['0', '']","['0', '']","['289,658', '']","['0', '']","['0', '']","['8,150', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3137,r051,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,50,"['297,609', '']","['4,381', '']","['11,993', '']","['205,955', '']","['7,363', '']","['17,535', '']","['2,785', '']","['727', '']","['375', '']","['35,917', '']","['10,578', '']"
3137,r052,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,51,"['287,198', '']","['10,511', '']","['25,436', '']","['60,735', '']","['816', '']","['156,658', '']","['0', '']","['0', '']","['0', '']","['24,690', '']","['8,352', '']"
3137,r053,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,52,"['284,482', '']","['3,761', '']","['70,266', '']","['144,035', '']","['4,041', '']","['10,106', '']","['3,357', '']","['7,399', '']","['2,073', '']","['31,135', '']","['8,309', '']"
3137,r054,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,53,"['276,335', '']","['14,945', '']","['3,896', '']","['167,585', '']","['1,138', '']","['17,967', '']","['4,411', '']","['2,098', '']","['1,095', '']","['43,878', '']","['19,322', '']"
3137,r055,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,54,"['267,122', '']","['0', '']","['0', '']","['267,122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3137,r056,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,55,"['267,087', '']","['11,734', '']","['59,778', '']","['47,334', '']","['2,914', '']","['11,735', '']","['10,145', '']","['22,385', '']","['14,850', '']","['72,655', '']","['13,557', '']"
3137,r057,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,56,"['252,892', '']","['70', '']","['339', '']","['228,266', '']","['1,060', '']","['4,724', '']","['1,114', '']","['2,068', '']","['0', '']","['12,015', '']","['3,236', '']"
3137,r058,All institutions -> U. Iowa,All institutions,U. Iowa,2,57,"['252,563', '']","['2,958', '']","['636', '']","['192,564', '']","['398', '']","['21,267', '']","['6,336', '']","['2,976', '']","['31', '']","['21,473', '']","['3,924', '']"
3137,r059,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,58,"['249,831', '']","['14,972', '']","['3,042', '']","['73,576', '']","['2,081', '']","['20,328', '']","['4,017', '']","['1,732', '']","['148', '']","['111,292', '']","['18,643', '']"
3137,r060,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,59,"['228,945', '']","['10,351', '']","['12,946', '']","['70,069', '']","['12,331', '']","['13,392', '']","['1,754', '']","['3,151', '']","['9,213', '']","['91,264', '']","['4,474', '']"
3137,r061,All institutions -> Utah State U.,All institutions,Utah State U.,2,60,"['220,504', '']","['1,262', '']","['642', '']","['27,195', '']","['301', '']","['4,133', '']","['1,630', '']","['955', '']","['0', '']","['183,794', '']","['592', '']"
3137,r062,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,61,"['217,094', '']","['10,548', '']","['9,510', '']","['128,408', '']","['2,698', '']","['27,916', '']","['2,623', '']","['1,510', '']","['0', '']","['24,021', '']","['9,860', '']"
3137,r063,All institutions -> U. Miami,All institutions,U. Miami,2,62,"['212,023', '']","['552', '']","['36,297', '']","['159,479', '']","['239', '']","['4,645', '']","['7,514', '']","['235', '']","['0', '']","['2,532', '']","['530', '']"
3137,r064,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,63,"['209,607', '']","['9,830', '']","['2,251', '']","['67,390', '']","['2,355', '']","['14,250', '']","['2,046', '']","['3,667', '']","['281', '']","['104,138', '']","['3,399', '']"
3137,r065,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,64,"['208,603', '']","['5,679', '']","['381', '']","['162,930', '']","['2,357', '']","['9,941', '']","['2,901', '']","['1,397', '']","['633', '']","['14,707', '']","['7,677', '']"
3137,r066,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,65,"['203,544', '']","['0', '']","['0', '']","['203,544', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3137,r067,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,66,"['202,513', '']","['0', '']","['0', '']","['202,513', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3137,r068,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,67,"['197,978', '']","['105,289', '']","['791', '']","['9,677', '']","['3,402', '']","['10,233', '']","['9,163', '']","['5,919', '']","['3,599', '']","['49,854', '']","['51', '']"
3137,r069,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,68,"['197,388', '']","['0', '']","['0', '']","['197,388', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3137,r070,All institutions -> Princeton U.,All institutions,Princeton U.,2,69,"['193,453', '']","['10,723', '']","['15,933', '']","['55,044', '']","['5,639', '']","['54,879', '']","['3,443', '']","['5,606', '']","['0', '']","['41,480', '']","['706', '']"
3137,r071,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,70,"['192,945', '']","['1,639', '']","['862', '']","['146,907', '']","['1,430', '']","['6,607', '']","['2,678', '']","['418', '']","['320', '']","['28,999', '']","['3,085', '']"
3137,r072,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,71,"['184,995', '']","['0', '']","['112,979', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72,016', '']","['0', '']"
3137,r073,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,72,"['182,983', '']","['9,268', '']","['2,286', '']","['102,425', '']","['583', '']","['7,714', '']","['3,371', '']","['2,000', '']","['0', '']","['50,811', '']","['4,525', '']"
