table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_hierarchy_depth,field_postdoctoral_appointees_number,field_postdoctoral_appointees_percent,field_doctorate_holding_nonfaculty_researchers_number,field_doctorate_holding_nonfaculty_researchers_percent
6119,r001,Institutions,Institutions,,,,1,113,15.9,68,9.6
6119,r002,Schools,Schools,,,,1,113,14.0,68,8.4
6119,r003,Units,Units,,,,1,139,0.7,86,0.4
6119,r004,All individuals,All individuals,,,,1,1157,100.0,330,100.0
6119,r005,All individuals -> Male,All individuals,Male,,,2,836,72.3,243,73.6
6119,r006,All individuals -> Female,All individuals,Female,,,2,321,27.7,87,26.4
6119,r007,All individuals -> U.S. citizens and permanent residents<sup>a</sup>,All individuals,U.S. citizens and permanent residents<sup>a</sup>,,,2,358,30.9,na,na
6119,r008,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,3,20,1.7,na,na
6119,r009,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,3,,,,
6119,r010,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,4,1,0.1,na,na
6119,r011,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,4,76,6.6,na,na
6119,r012,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,4,7,0.6,na,na
6119,r013,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,4,1,0.1,na,na
6119,r014,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,4,209,18.1,na,na
6119,r015,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,4,10,0.9,na,na
6119,r016,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,3,34,2.9,na,na
6119,r017,All individuals -> Temporary visa holders,All individuals,Temporary visa holders,,,2,799,69.1,na,na
6119,r018,Primary source of support,Primary source of support,,,,1,,,,
6119,r019,Primary source of support -> Federal,Primary source of support,Federal,,,2,519,44.9,na,na
6119,r020,Primary source of support -> Nonfederal<sup>b</sup>,Primary source of support,Nonfederal<sup>b</sup>,,,2,535,46.2,na,na
6119,r021,Primary source of support -> Personal resources,Primary source of support,Personal resources,,,2,5,0.4,na,na
6119,r022,Primary source of support -> Unknown or not stated,Primary source of support,Unknown or not stated,,,2,98,8.5,na,na
6119,r023,Primary mechanism of support,Primary mechanism of support,,,,1,,,,
6119,r024,Primary mechanism of support -> Fellowships,Primary mechanism of support,Fellowships,,,2,125,10.8,na,na
6119,r025,Primary mechanism of support -> Research grants,Primary mechanism of support,Research grants,,,2,811,70.1,na,na
6119,r026,Primary mechanism of support -> Traineeships,Primary mechanism of support,Traineeships,,,2,12,1.0,na,na
6119,r027,Primary mechanism of support -> Other types of support,Primary mechanism of support,Other types of support,,,2,209,18.1,na,na
6119,r028,Degree type<sup>c</sup>,Degree type<sup>c</sup>,,,,1,,,,
6119,r029,Degree type<sup>c</sup> -> Doctoral degree,Degree type<sup>c</sup>,Doctoral degree,,,2,848,73.3,276,83.6
6119,r030,Degree type<sup>c</sup> -> Professional degree,Degree type<sup>c</sup>,Professional degree,,,2,26,2.2,7,2.1
6119,r031,Degree type<sup>c</sup> -> Dual degree,Degree type<sup>c</sup>,Dual degree,,,2,9,0.8,2,0.6
6119,r032,Degree type<sup>c</sup> -> Doctoral degree type unknown,Degree type<sup>c</sup>,Doctoral degree type unknown,,,2,274,23.7,45,13.6
6119,r033,Degree origin,Degree origin,,,,1,,,,
6119,r034,Degree origin -> United States,Degree origin,United States,,,2,391,33.8,na,na
6119,r035,Degree origin -> Foreign country,Degree origin,Foreign country,,,2,299,25.8,na,na
6119,r036,Degree origin -> Unknown,Degree origin,Unknown,,,2,467,40.4,na,na
