table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5408,r001,All institutions,All institutions,,1,-,"['4,596,633', '']","['59,461', '']","['192,307', '']","['2,699,498', '']","['26,640', '']","['94,312', '']","['47,653', '']","['175,297', '']","['70,952', '']","['895,910', '']","['334,603', '']"
5408,r002,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,1,"['291,619', '']","['0', '']","['0', '']","['271,275', '']","['8,774', '']","['2,438', '']","['4,300', '']","['4,832', '']","['0', '']","['0', '']","['0', '']"
5408,r003,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,2,"['205,190', '']","['597', '']","['4,545', '']","['92,457', '']","['133', '']","['2,798', '']","['75', '']","['5,847', '']","['1,831', '']","['91,003', '']","['5,904', '']"
5408,r004,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,3,"['169,352', '']","['0', '']","['0', '']","['409', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['168,943', '']","['0', '']"
5408,r005,All institutions -> U. Florida,All institutions,U. Florida,2,4,"['169,194', '']","['1,336', '']","['4,021', '']","['128,264', '']","['198', '']","['1,691', '']","['786', '']","['3,741', '']","['19', '']","['18,687', '']","['10,451', '']"
5408,r006,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,5,"['123,750', '']","['293', '']","['7,063', '']","['72,898', '']","['2,398', '']","['2,857', '']","['104', '']","['2,103', '']","['719', '']","['30,616', '']","['4,699', '']"
5408,r007,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,6,"['107,480', '']","['632', '']","['4,558', '']","['9,923', '']","['3,583', '']","['8,825', '']","['1,970', '']","['4,879', '']","['0', '']","['70,432', '']","['2,678', '']"
5408,r008,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,7,"['103,607', '']","['3,044', '']","['5,504', '']","['63,323', '']","['111', '']","['2,548', '']","['439', '']","['5,924', '']","['4,865', '']","['7,332', '']","['10,517', '']"
5408,r009,All institutions -> Cornell U.,All institutions,Cornell U.,2,8,"['92,178', '']","['39', '']","['29', '']","['72,026', '']","['100', '']","['1,032', '']","['2,270', '']","['5,612', '']","['0', '']","['3,717', '']","['7,353', '']"
5408,r010,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,9,"['90,345', '']","['2,423', '']","['1,423', '']","['44,122', '']","['1,546', '']","['5,618', '']","['1,379', '']","['6,330', '']","['1,770', '']","['13,019', '']","['12,715', '']"
5408,r011,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,10,"['86,581', '']","['0', '']","['1,365', '']","['75,255', '']","['0', '']","['284', '']","['850', '']","['1,504', '']","['0', '']","['4,286', '']","['3,037', '']"
5408,r012,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,11,"['81,216', '']","['0', '']","['2,489', '']","['68,824', '']","['34', '']","['15', '']","['345', '']","['6,070', '']","['0', '']","['2,226', '']","['1,213', '']"
5408,r013,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,12,"['78,122', '']","['348', '']","['2,359', '']","['60,798', '']","['512', '']","['483', '']","['444', '']","['2,681', '']","['54', '']","['8,942', '']","['1,501', '']"
5408,r014,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,13,"['74,086', '']","['202', '']","['7,118', '']","['44,402', '']","['65', '']","['57', '']","['0', '']","['395', '']","['0', '']","['21,155', '']","['692', '']"
5408,r015,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,14,"['72,026', '']","['1,637', '']","['2,847', '']","['53,611', '']","['281', '']","['930', '']","['87', '']","['1,693', '']","['0', '']","['10,525', '']","['415', '']"
5408,r016,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,15,"['66,440', '']","['0', '']","['0', '']","['66,440', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5408,r017,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,16,"['61,192', '']","['3,552', '']","['113', '']","['42,847', '']","['102', '']","['126', '']","['1', '']","['1,418', '']","['0', '']","['12,640', '']","['393', '']"
5408,r018,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,17,"['54,705', '']","['61', '']","['0', '']","['37,822', '']","['0', '']","['2,850', '']","['5', '']","['4,311', '']","['0', '']","['3,972', '']","['5,684', '']"
5408,r019,All institutions -> U. Georgia,All institutions,U. Georgia,2,18,"['54,667', '']","['0', '']","['1,529', '']","['49,364', '']","['0', '']","['0', '']","['107', '']","['3,004', '']","['0', '']","['336', '']","['327', '']"
5408,r020,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,19,"['54,240', '']","['812', '']","['33', '']","['43,948', '']","['1,349', '']","['1,228', '']","['678', '']","['371', '']","['116', '']","['4,717', '']","['988', '']"
5408,r021,All institutions -> Washington State U.,All institutions,Washington State U.,2,20,"['51,641', '']","['199', '']","['1,688', '']","['36,643', '']","['0', '']","['632', '']","['48', '']","['3,112', '']","['0', '']","['3,349', '']","['5,970', '']"
5408,r022,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,21,"['50,614', '']","['5,304', '']","['56', '']","['30,499', '']","['0', '']","['10', '']","['270', '']","['652', '']","['543', '']","['10,013', '']","['3,267', '']"
5408,r023,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,22,"['50,334', '']","['228', '']","['36', '']","['43,027', '']","['0', '']","['310', '']","['43', '']","['1,660', '']","['1,737', '']","['3,231', '']","['62', '']"
5408,r024,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,23,"['49,880', '']","['1,128', '']","['1,918', '']","['38,945', '']","['443', '']","['221', '']","['0', '']","['1,794', '']","['439', '']","['4,938', '']","['54', '']"
5408,r025,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,24,"['47,310', '']","['0', '']","['0', '']","['37,153', '']","['0', '']","['39', '']","['284', '']","['2,865', '']","['461', '']","['4,378', '']","['2,130', '']"
5408,r026,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,25,"['47,196', '']","['16', '']","['487', '']","['38,611', '']","['0', '']","['144', '']","['327', '']","['2,093', '']","['0', '']","['5,294', '']","['224', '']"
5408,r027,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,26,"['45,233', '']","['41', '']","['11,528', '']","['29,543', '']","['717', '']","['830', '']","['0', '']","['0', '']","['0', '']","['1,927', '']","['647', '']"
5408,r028,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,27,"['42,624', '']","['37', '']","['188', '']","['33,568', '']","['386', '']","['0', '']","['42', '']","['1,643', '']","['1,684', '']","['1,610', '']","['3,466', '']"
5408,r029,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,28,"['42,174', '']","['0', '']","['0', '']","['42,174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5408,r030,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,29,"['40,835', '']","['841', '']","['1,082', '']","['1,287', '']","['108', '']","['599', '']","['177', '']","['1,282', '']","['26,588', '']","['5,674', '']","['3,197', '']"
5408,r031,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,30,"['39,251', '']","['0', '']","['0', '']","['18,897', '']","['0', '']","['18', '']","['0', '']","['1,838', '']","['0', '']","['16,951', '']","['1,547', '']"
5408,r032,All institutions -> U. Maryland<sup>a</sup>,All institutions,U. Maryland<sup>a</sup>,2,31,"['39,195', '']","['69', '']","['225', '']","['13,524', '']","['0', '']","['373', '']","['351', '']","['782', '']","['109', '']","['16,603', '']","['7,159', '']"
5408,r033,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,32,"['36,709', '']","['0', '']","['0', '']","['23,313', '']","['594', '']","['0', '']","['0', '']","['2,349', '']","['833', '']","['9,071', '']","['549', '']"
