table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_hierarchy_depth,field_postdoctoral_appointees_number,field_postdoctoral_appointees_percent,field_doctorate_holding_nonfaculty_researchers_number,field_doctorate_holding_nonfaculty_researchers_percent
3512,r001,Institutions,Institutions,,,,1,278,38.9,200,28.0
3512,r002,Schools,Schools,,,,1,337,41.7,236,29.2
3512,r003,Units,Units,,,,1,1745,8.6,1195,5.9
3512,r004,All individuals,All individuals,,,,1,21847,100.0,8229,100.0
3512,r005,All individuals -> Male,All individuals,Male,,,2,12119,55.5,4328,52.6
3512,r006,All individuals -> Female,All individuals,Female,,,2,9728,44.5,3901,47.4
3512,r007,All individuals -> U.S. citizens and permanent residents<sup>a</sup>,All individuals,U.S. citizens and permanent residents<sup>a</sup>,,,2,9557,43.7,na,na
3512,r008,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,3,671,3.1,na,na
3512,r009,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,3,,,,
3512,r010,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,4,22,0.1,na,na
3512,r011,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,4,1903,8.7,na,na
3512,r012,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,4,307,1.4,na,na
3512,r013,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,4,10,0.05,na,na
3512,r014,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,4,5590,25.6,na,na
3512,r015,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,4,160,0.7,na,na
3512,r016,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,3,894,4.1,na,na
3512,r017,All individuals -> Temporary visa holders,All individuals,Temporary visa holders,,,2,12290,56.3,na,na
3512,r018,Primary source of support,Primary source of support,,,,1,,,,
3512,r019,Primary source of support -> Federal,Primary source of support,Federal,,,2,11887,54.4,na,na
3512,r020,Primary source of support -> Nonfederal<sup>b</sup>,Primary source of support,Nonfederal<sup>b</sup>,,,2,7825,35.8,na,na
3512,r021,Primary source of support -> Personal resources,Primary source of support,Personal resources,,,2,133,0.6,na,na
3512,r022,Primary source of support -> Unknown or not stated,Primary source of support,Unknown or not stated,,,2,2002,9.2,na,na
3512,r023,Primary mechanism of support,Primary mechanism of support,,,,1,,,,
3512,r024,Primary mechanism of support -> Fellowships,Primary mechanism of support,Fellowships,,,2,1944,8.9,na,na
3512,r025,Primary mechanism of support -> Research grants,Primary mechanism of support,Research grants,,,2,14427,66.0,na,na
3512,r026,Primary mechanism of support -> Traineeships,Primary mechanism of support,Traineeships,,,2,1080,4.9,na,na
3512,r027,Primary mechanism of support -> Other types of support,Primary mechanism of support,Other types of support,,,2,4396,20.1,na,na
3512,r028,Degree type<sup>c</sup>,Degree type<sup>c</sup>,,,,1,,,,
3512,r029,Degree type<sup>c</sup> -> Doctoral degree,Degree type<sup>c</sup>,Doctoral degree,,,2,17677,80.9,6018,73.1
3512,r030,Degree type<sup>c</sup> -> Professional degree,Degree type<sup>c</sup>,Professional degree,,,2,701,3.2,431,5.2
3512,r031,Degree type<sup>c</sup> -> Dual degree,Degree type<sup>c</sup>,Dual degree,,,2,657,3.0,125,1.5
3512,r032,Degree type<sup>c</sup> -> Doctoral degree type unknown,Degree type<sup>c</sup>,Doctoral degree type unknown,,,2,2812,12.9,1655,20.1
3512,r033,Degree origin,Degree origin,,,,1,,,,
3512,r034,Degree origin -> United States,Degree origin,United States,,,2,7486,34.3,na,na
3512,r035,Degree origin -> Foreign country,Degree origin,Foreign country,,,2,8044,36.8,na,na
3512,r036,Degree origin -> Unknown,Degree origin,Unknown,,,2,6317,28.9,na,na
