table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
8339,r001,Institutions,Institutions,,,,,1,207,29.6,196,28.0,100,14.3
8339,r002,Schools,Schools,,,,,1,210,26.7,198,25.2,101,12.8
8339,r003,Units,Units,,,,,1,362,1.7,316,1.5,154,0.7
8339,r004,All graduate students,All graduate students,,,,,1,13922,100.0,10012,100.0,3910,100.0
8339,r005,All graduate students -> Male,All graduate students,Male,,,,2,5478,39.3,3765,37.6,1713,43.8
8339,r006,All graduate students -> Female,All graduate students,Female,,,,2,8444,60.7,6247,62.4,2197,56.2
8339,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,11988,86.1,9095,90.8,2893,74.0
8339,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1304,9.4,1028,10.3,276,7.1
8339,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
8339,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,129,0.9,81,0.8,48,1.2
8339,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,472,3.4,344,3.4,128,3.3
