table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_hierarchy_depth,field_postdoctoral_appointees_number,field_postdoctoral_appointees_percent,field_doctorate_holding_nonfaculty_researchers_number,field_doctorate_holding_nonfaculty_researchers_percent
8346,r001,Institutions,Institutions,,,,1,145,20.7,131,18.7
8346,r002,Schools,Schools,,,,1,152,19.3,136,17.3
8346,r003,Units,Units,,,,1,614,2.9,462,2.2
8346,r004,All individuals,All individuals,,,,1,1645,100.0,1505,100.0
8346,r005,All individuals -> Male,All individuals,Male,,,2,771,46.9,692,46.0
8346,r006,All individuals -> Female,All individuals,Female,,,2,874,53.1,813,54.0
8346,r007,All individuals -> U.S. citizens and permanent residents<sup>a</sup>,All individuals,U.S. citizens and permanent residents<sup>a</sup>,,,2,1092,66.4,na,na
8346,r008,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,3,82,5.0,na,na
8346,r009,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,3,,,,
8346,r010,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,4,5,0.3,na,na
8346,r011,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,4,117,7.1,na,na
8346,r012,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,4,79,4.8,na,na
8346,r013,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,4,1,0.1,na,na
8346,r014,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,4,629,38.2,na,na
8346,r015,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,4,47,2.9,na,na
8346,r016,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,3,132,8.0,na,na
8346,r017,All individuals -> Temporary visa holders,All individuals,Temporary visa holders,,,2,553,33.6,na,na
8346,r018,Primary source of support,Primary source of support,,,,1,,,,
8346,r019,Primary source of support -> Federal,Primary source of support,Federal,,,2,351,21.3,na,na
8346,r020,Primary source of support -> Nonfederal<sup>b</sup>,Primary source of support,Nonfederal<sup>b</sup>,,,2,1065,64.7,na,na
8346,r021,Primary source of support -> Personal resources,Primary source of support,Personal resources,,,2,14,0.9,na,na
8346,r022,Primary source of support -> Unknown or not stated,Primary source of support,Unknown or not stated,,,2,215,13.1,na,na
8346,r023,Primary mechanism of support,Primary mechanism of support,,,,1,,,,
8346,r024,Primary mechanism of support -> Fellowships,Primary mechanism of support,Fellowships,,,2,297,18.1,na,na
8346,r025,Primary mechanism of support -> Research grants,Primary mechanism of support,Research grants,,,2,756,46.0,na,na
8346,r026,Primary mechanism of support -> Traineeships,Primary mechanism of support,Traineeships,,,2,71,4.3,na,na
8346,r027,Primary mechanism of support -> Other types of support,Primary mechanism of support,Other types of support,,,2,521,31.7,na,na
8346,r028,Degree type<sup>c</sup>,Degree type<sup>c</sup>,,,,1,,,,
8346,r029,Degree type<sup>c</sup> -> Doctoral degree,Degree type<sup>c</sup>,Doctoral degree,,,2,1328,80.7,1173,77.9
8346,r030,Degree type<sup>c</sup> -> Professional degree,Degree type<sup>c</sup>,Professional degree,,,2,14,0.9,81,5.4
8346,r031,Degree type<sup>c</sup> -> Dual degree,Degree type<sup>c</sup>,Dual degree,,,2,16,1.0,11,0.7
8346,r032,Degree type<sup>c</sup> -> Doctoral degree type unknown,Degree type<sup>c</sup>,Doctoral degree type unknown,,,2,287,17.4,240,15.9
8346,r033,Degree origin,Degree origin,,,,1,,,,
8346,r034,Degree origin -> United States,Degree origin,United States,,,2,950,57.8,na,na
8346,r035,Degree origin -> Foreign country,Degree origin,Foreign country,,,2,216,13.1,na,na
8346,r036,Degree origin -> Unknown,Degree origin,Unknown,,,2,479,29.1,na,na
