table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_hierarchy_depth,field_postdoctoral_appointees_number,field_postdoctoral_appointees_percent,field_doctorate_holding_nonfaculty_researchers_number,field_doctorate_holding_nonfaculty_researchers_percent
10712,r001,Institutions,Institutions,,,,1,221,32.0,182,26.4
10712,r002,Schools,Schools,,,,1,228,29.4,184,23.7
10712,r003,Units,Units,,,,1,593,2.6,449,2.0
10712,r004,All individuals,All individuals,,,,1,6877,100.0,2894,100.0
10712,r005,All individuals -> Male,All individuals,Male,,,2,5106,74.2,2224,76.8
10712,r006,All individuals -> Female,All individuals,Female,,,2,1771,25.8,670,23.2
10712,r007,All individuals -> U.S. citizens and permanent residents<sup>a</sup>,All individuals,U.S. citizens and permanent residents<sup>a</sup>,,,2,2716,39.5,na,na
10712,r008,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,3,145,2.1,na,na
10712,r009,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,3,,,,
10712,r010,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,4,3,0.05,na,na
10712,r011,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,4,552,8.0,na,na
10712,r012,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,4,55,0.8,na,na
10712,r013,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,4,1,0.05,na,na
10712,r014,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,4,1564,22.7,na,na
10712,r015,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,4,72,1.0,na,na
10712,r016,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,3,324,4.7,na,na
10712,r017,All individuals -> Temporary visa holders,All individuals,Temporary visa holders,,,2,4161,60.5,na,na
10712,r018,Primary source of support,Primary source of support,,,,1,,,,
10712,r019,Primary source of support -> Federal,Primary source of support,Federal,,,2,3797,55.2,na,na
10712,r020,Primary source of support -> Nonfederal<sup>b</sup>,Primary source of support,Nonfederal<sup>b</sup>,,,2,2605,37.9,na,na
10712,r021,Primary source of support -> Personal resources,Primary source of support,Personal resources,,,2,42,0.6,na,na
10712,r022,Primary source of support -> Unknown or not stated,Primary source of support,Unknown or not stated,,,2,433,6.3,na,na
10712,r023,Primary mechanism of support,Primary mechanism of support,,,,1,,,,
10712,r024,Primary mechanism of support -> Fellowships,Primary mechanism of support,Fellowships,,,2,624,9.1,na,na
10712,r025,Primary mechanism of support -> Research grants,Primary mechanism of support,Research grants,,,2,4954,72.0,na,na
10712,r026,Primary mechanism of support -> Traineeships,Primary mechanism of support,Traineeships,,,2,128,1.9,na,na
10712,r027,Primary mechanism of support -> Other types of support,Primary mechanism of support,Other types of support,,,2,1171,17.0,na,na
10712,r028,Degree type<sup>c</sup>,Degree type<sup>c</sup>,,,,1,,,,
10712,r029,Degree type<sup>c</sup> -> Doctoral degree,Degree type<sup>c</sup>,Doctoral degree,,,2,5152,74.9,2438,84.2
10712,r030,Degree type<sup>c</sup> -> Professional degree,Degree type<sup>c</sup>,Professional degree,,,2,142,2.1,73,2.5
10712,r031,Degree type<sup>c</sup> -> Dual degree,Degree type<sup>c</sup>,Dual degree,,,2,35,0.5,7,0.2
10712,r032,Degree type<sup>c</sup> -> Doctoral degree type unknown,Degree type<sup>c</sup>,Doctoral degree type unknown,,,2,1548,22.5,376,13.0
10712,r033,Degree origin,Degree origin,,,,1,,,,
10712,r034,Degree origin -> United States,Degree origin,United States,,,2,2324,33.8,na,na
10712,r035,Degree origin -> Foreign country,Degree origin,Foreign country,,,2,1839,26.7,na,na
10712,r036,Degree origin -> Unknown,Degree origin,Unknown,,,2,2714,39.5,na,na
