table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_level_4,column_hierarchy_depth,value
8296,r001,2000,Total,,,,1,74243
8296,r002,2000,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4124
8296,r003,2000,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,5.6
8296,r004,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,419
8296,r005,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r006,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,4820
8296,r007,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,6.5
8296,r008,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,5094
8296,r009,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,6.9
8296,r010,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,372
8296,r011,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.5
8296,r012,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,55543
8296,r013,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,74.8
8296,r014,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,81
8296,r015,2000,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r016,2000,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,3790
8296,r017,2000,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,5.1
8296,r018,2001,Total,,,,1,74129
8296,r019,2001,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4355
8296,r020,2001,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,5.9
8296,r021,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,453
8296,r022,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r023,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,5061
8296,r024,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,6.8
8296,r025,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,5616
8296,r026,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.6
8296,r027,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,390
8296,r028,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.5
8296,r029,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,54353
8296,r030,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,73.3
8296,r031,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,87
8296,r032,2001,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r033,2001,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,3814
8296,r034,2001,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,5.1
8296,r035,2002,Total,,,,1,78297
8296,r036,2002,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4648
8296,r037,2002,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,5.9
8296,r038,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,505
8296,r039,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r040,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,5335
8296,r041,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,6.8
8296,r042,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,6047
8296,r043,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,7.7
8296,r044,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,354
8296,r045,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.5
8296,r046,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,56890
8296,r047,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,72.7
8296,r048,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,83
8296,r049,2002,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r050,2002,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,4435
8296,r051,2002,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,5.7
8296,r052,2003,Total,,,,1,84924
8296,r053,2003,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5443
8296,r054,2003,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
8296,r055,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,520
8296,r056,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r057,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6010
8296,r058,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.1
8296,r059,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7068
8296,r060,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.3
8296,r061,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,359
8296,r062,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.4
8296,r063,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,60567
8296,r064,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,71.3
8296,r065,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,70
8296,r066,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r067,2003,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,4887
8296,r068,2003,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,5.8
8296,r069,2004,Total,,,,1,91196
8296,r070,2004,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5819
8296,r071,2004,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
8296,r072,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,506
8296,r073,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r074,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6514
8296,r075,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.1
8296,r076,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7872
8296,r077,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.6
8296,r078,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,576
8296,r079,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.6
8296,r080,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,63724
8296,r081,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.9
8296,r082,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,76
8296,r083,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r084,2004,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6109
8296,r085,2004,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.7
8296,r086,2005,Total,,,,1,96217
8296,r087,2005,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5922
8296,r088,2005,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.2
8296,r089,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,527
8296,r090,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.5
8296,r091,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6885
8296,r092,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.2
8296,r093,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,8299
8296,r094,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.6
8296,r095,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,305
8296,r096,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8296,r097,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,66500
8296,r098,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.1
8296,r099,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,101
8296,r100,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r101,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7678
8296,r102,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.0
8296,r103,2006,Total,,,,1,103022
8296,r104,2006,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6370
8296,r105,2006,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.2
8296,r106,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,577
8296,r107,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r108,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,7403
8296,r109,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.2
8296,r110,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,9202
8296,r111,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.9
8296,r112,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,281
8296,r113,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8296,r114,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,71282
8296,r115,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.2
8296,r116,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,107
8296,r117,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r118,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7800
8296,r119,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.6
8296,r120,2007old<sup>a</sup>,Total,,,,1,97109
8296,r121,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6078
8296,r122,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.3
8296,r123,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,609
8296,r124,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r125,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6790
8296,r126,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.0
8296,r127,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,8369
8296,r128,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.6
8296,r129,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,327
8296,r130,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8296,r131,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,66874
8296,r132,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,68.9
8296,r133,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,119
8296,r134,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r135,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7943
8296,r136,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.2
8296,r137,2007new<sup>a</sup>,Total,,,,1,95203
8296,r138,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5961
8296,r139,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.3
8296,r140,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,600
8296,r141,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r142,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6600
8296,r143,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,6.9
8296,r144,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,8286
8296,r145,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.7
8296,r146,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,285
8296,r147,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8296,r148,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,65797
8296,r149,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.1
8296,r150,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,116
8296,r151,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
8296,r152,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7558
8296,r153,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.9
8296,r154,2008,Total,,,,1,93669
8296,r155,2008,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5550
8296,r156,2008,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,5.9
8296,r157,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,668
8296,r158,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.7
8296,r159,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6223
8296,r160,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,6.6
8296,r161,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,8367
8296,r162,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.9
8296,r163,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,305
8296,r164,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8296,r165,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,64366
8296,r166,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,68.7
8296,r167,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,237
8296,r168,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.3
8296,r169,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7953
8296,r170,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.5
8296,r171,2009,Total,,,,1,77306
8296,r172,2009,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5071
8296,r173,2009,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.6
8296,r174,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,493
8296,r175,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r176,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,5556
8296,r177,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.2
8296,r178,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7376
8296,r179,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,9.5
8296,r180,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,225
8296,r181,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
8296,r182,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,52234
8296,r183,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,67.6
8296,r184,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,345
8296,r185,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.4
8296,r186,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6006
8296,r187,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.8
8296,r188,2010,Total,,,,1,68089
8296,r189,2010,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4766
8296,r190,2010,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.0
8296,r191,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,384
8296,r192,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r193,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,5043
8296,r194,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.4
8296,r195,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7105
8296,r196,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,10.4
8296,r197,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,266
8296,r198,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.4
8296,r199,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,44737
8296,r200,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,65.7
8296,r201,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,827
8296,r202,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.2
8296,r203,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,4961
8296,r204,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.3
8296,r205,2011,Total,,,,1,58363
8296,r206,2011,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4220
8296,r207,2011,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.2
8296,r208,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,349
8296,r209,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
8296,r210,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,4369
8296,r211,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.5
8296,r212,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,6705
8296,r213,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,11.5
