table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
6124,r001,Institutions,Institutions,,,,,1,148,20.8,140,19.7,87,12.2
6124,r002,Schools,Schools,,,,,1,149,18.5,141,17.5,88,10.9
6124,r003,Units,Units,,,,,1,243,1.1,222,1.0,110,0.5
6124,r004,All graduate students,All graduate students,,,,,1,14869,100.0,11030,100.0,3839,100.0
6124,r005,All graduate students -> Male,All graduate students,Male,,,,2,10395,69.9,7747,70.2,2648,69.0
6124,r006,All graduate students -> Female,All graduate students,Female,,,,2,4474,30.1,3283,29.8,1191,31.0
6124,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,8301,55.8,6877,62.3,1424,37.1
6124,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,1120,7.5,1024,9.3,96,2.5
6124,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
6124,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,19,0.1,17,0.2,2,0.1
6124,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,975,6.6,798,7.2,177,4.6
6124,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,623,4.2,488,4.4,135,3.5
