table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_hierarchy_depth,field_postdoctoral_appointees_number,field_postdoctoral_appointees_percent,field_doctorate_holding_nonfaculty_researchers_number,field_doctorate_holding_nonfaculty_researchers_percent
8362,r001,Institutions,Institutions,,,,1,57,8.2,43,6.2
8362,r002,Schools,Schools,,,,1,57,7.2,43,5.5
8362,r003,Units,Units,,,,1,78,0.4,59,0.3
8362,r004,All individuals,All individuals,,,,1,562,100.0,259,100.0
8362,r005,All individuals -> Male,All individuals,Male,,,2,433,77.0,198,76.4
8362,r006,All individuals -> Female,All individuals,Female,,,2,129,23.0,61,23.6
8362,r007,All individuals -> U.S. citizens and permanent residents<sup>a</sup>,All individuals,U.S. citizens and permanent residents<sup>a</sup>,,,2,159,28.3,na,na
8362,r008,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,3,6,1.1,na,na
8362,r009,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,3,,,,
8362,r010,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,4,2,0.4,na,na
8362,r011,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,4,51,9.1,na,na
8362,r012,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,4,3,0.5,na,na
8362,r013,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,4,0,0.0,na,na
8362,r014,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,4,85,15.1,na,na
8362,r015,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,4,2,0.4,na,na
8362,r016,All individuals -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All individuals,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,3,10,1.8,na,na
8362,r017,All individuals -> Temporary visa holders,All individuals,Temporary visa holders,,,2,403,71.7,na,na
8362,r018,Primary source of support,Primary source of support,,,,1,,,,
8362,r019,Primary source of support -> Federal,Primary source of support,Federal,,,2,298,53.0,na,na
8362,r020,Primary source of support -> Nonfederal<sup>b</sup>,Primary source of support,Nonfederal<sup>b</sup>,,,2,224,39.9,na,na
8362,r021,Primary source of support -> Personal resources,Primary source of support,Personal resources,,,2,8,1.4,na,na
8362,r022,Primary source of support -> Unknown or not stated,Primary source of support,Unknown or not stated,,,2,32,5.7,na,na
8362,r023,Primary mechanism of support,Primary mechanism of support,,,,1,,,,
8362,r024,Primary mechanism of support -> Fellowships,Primary mechanism of support,Fellowships,,,2,35,6.2,na,na
8362,r025,Primary mechanism of support -> Research grants,Primary mechanism of support,Research grants,,,2,413,73.5,na,na
8362,r026,Primary mechanism of support -> Traineeships,Primary mechanism of support,Traineeships,,,2,0,0.0,na,na
8362,r027,Primary mechanism of support -> Other types of support,Primary mechanism of support,Other types of support,,,2,114,20.3,na,na
8362,r028,Degree type<sup>c</sup>,Degree type<sup>c</sup>,,,,1,,,,
8362,r029,Degree type<sup>c</sup> -> Doctoral degree,Degree type<sup>c</sup>,Doctoral degree,,,2,395,70.3,213,82.2
8362,r030,Degree type<sup>c</sup> -> Professional degree,Degree type<sup>c</sup>,Professional degree,,,2,8,1.4,5,1.9
8362,r031,Degree type<sup>c</sup> -> Dual degree,Degree type<sup>c</sup>,Dual degree,,,2,2,0.4,4,1.5
8362,r032,Degree type<sup>c</sup> -> Doctoral degree type unknown,Degree type<sup>c</sup>,Doctoral degree type unknown,,,2,157,27.9,37,14.3
8362,r033,Degree origin,Degree origin,,,,1,,,,
8362,r034,Degree origin -> United States,Degree origin,United States,,,2,177,31.5,na,na
8362,r035,Degree origin -> Foreign country,Degree origin,Foreign country,,,2,129,23.0,na,na
8362,r036,Degree origin -> Unknown,Degree origin,Unknown,,,2,256,45.6,na,na
