table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12672,r001,All institutions,All institutions,,1,-,"['59,603,993', '']","['2,417,938', '']","['2,693,891', '']","['33,896,235', '']","['661,446', '']","['4,621,763', '']","['978,784', '']","['1,202,546', '']","['475,264', '']","['10,931,327', '']","['1,724,799', '']"
12672,r002,All institutions -> Johns Hopkins U.<sup>a</sup>,All institutions,Johns Hopkins U.<sup>a</sup>,2,1,"['3,324,551', '']","['299,497', '']","['67,703', '']","['897,607', '']","['224,276', '']","['318,657', '']","['7,573', '']","['9,001', '']","['60,538', '']","['1,436,413', '']","['3,286', '']"
12672,r003,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,2,"['1,188,836', '']","['18,717', '']","['135,638', '']","['763,571', '']","['8,377', '']","['63,604', '']","['8,970', '']","['10,546', '']","['0', '']","['139,691', '']","['39,722', '']"
12672,r004,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,3,"['1,083,903', '']","['159,436', '']","['7,393', '']","['17,718', '']","['4,607', '']","['24,326', '']","['2,128', '']","['4,063', '']","['0', '']","['847,360', '']","['16,872', '']"
12672,r005,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,4,"['1,083,790', '']","['34,673', '']","['169,439', '']","['642,446', '']","['3,043', '']","['70,946', '']","['11,000', '']","['7,973', '']","['0', '']","['114,380', '']","['29,890', '']"
12672,r006,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,5,"['1,041,430', '']","['7,577', '']","['10,505', '']","['631,452', '']","['7,505', '']","['42,501', '']","['9,184', '']","['113,394', '']","['2,861', '']","['206,437', '']","['10,014', '']"
12672,r007,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,6,"['988,670', '']","['24,749', '']","['63,561', '']","['739,861', '']","['2,650', '']","['41,677', '']","['3,518', '']","['2,911', '']","['0', '']","['80,040', '']","['29,703', '']"
12672,r008,All institutions -> Duke U.,All institutions,Duke U.,2,7,"['974,202', '']","['11,229', '']","['6,097', '']","['807,184', '']","['5,166', '']","['25,284', '']","['7,025', '']","['25,177', '']","['9', '']","['85,594', '']","['1,437', '']"
12672,r009,All institutions -> Stanford U.,All institutions,Stanford U.,2,8,"['943,669', '']","['15,889', '']","['12,175', '']","['689,915', '']","['5,291', '']","['78,192', '']","['10,153', '']","['5,626', '']","['0', '']","['100,033', '']","['26,395', '']"
12672,r010,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,9,"['936,469', '']","['14,071', '']","['625', '']","['765,293', '']","['4,584', '']","['49,316', '']","['8,656', '']","['16,193', '']","['324', '']","['56,036', '']","['21,371', '']"
12672,r011,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,10,"['916,735', '']","['8,450', '']","['9,854', '']","['792,983', '']","['3,886', '']","['21,533', '']","['13,588', '']","['1,789', '']","['6,017', '']","['54,013', '']","['4,622', '']"
12672,r012,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,11,"['907,710', '']","['35,159', '']","['16,172', '']","['668,464', '']","['2,975', '']","['32,265', '']","['27,799', '']","['65,162', '']","['0', '']","['24,138', '']","['35,576', '']"
12672,r013,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,12,"['878,571', '']","['10,926', '']","['38,858', '']","['639,872', '']","['8,404', '']","['44,032', '']","['13,995', '']","['13,624', '']","['27,632', '']","['62,859', '']","['18,369', '']"
12672,r014,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,13,"['858,066', '']","['0', '']","['0', '']","['816,481', '']","['0', '']","['41,585', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12672,r015,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,14,"['825,546', '']","['48,215', '']","['74,204', '']","['390,312', '']","['4,143', '']","['102,096', '']","['9,515', '']","['39,549', '']","['17,650', '']","['112,818', '']","['27,044', '']"
12672,r016,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,15,"['816,814', '']","['21,627', '']","['44,661', '']","['484,792', '']","['5,225', '']","['73,094', '']","['5,201', '']","['30,209', '']","['34,298', '']","['93,870', '']","['23,837', '']"
12672,r017,All institutions -> New York U.,All institutions,New York U.,2,16,"['787,204', '']","['11,518', '']","['188', '']","['670,216', '']","['10,870', '']","['18,882', '']","['21,388', '']","['10,489', '']","['0', '']","['24,015', '']","['19,638', '']"
12672,r018,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,17,"['781,303', '']","['83,515', '']","['26,986', '']","['178,800', '']","['21,148', '']","['58,927', '']","['28,731', '']","['19,189', '']","['0', '']","['348,549', '']","['15,458', '']"
12672,r019,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,18,"['758,464', '']","['4,773', '']","['6,169', '']","['658,608', '']","['1,118', '']","['25,365', '']","['7,120', '']","['1,759', '']","['113', '']","['28,140', '']","['25,299', '']"
12672,r020,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,19,"['751,019', '']","['15,997', '']","['1,374', '']","['623,875', '']","['693', '']","['16,670', '']","['9,667', '']","['3,695', '']","['0', '']","['53,911', '']","['25,137', '']"
12672,r021,All institutions -> Yale U.,All institutions,Yale U.,2,20,"['741,198', '']","['7,023', '']","['3,134', '']","['650,783', '']","['1,990', '']","['37,212', '']","['6,752', '']","['4,316', '']","['0', '']","['24,446', '']","['5,542', '']"
12672,r022,All institutions -> Cornell U.,All institutions,Cornell U.,2,21,"['705,132', '']","['18,513', '']","['4,631', '']","['470,625', '']","['2,852', '']","['105,708', '']","['4,302', '']","['8,061', '']","['145', '']","['84,312', '']","['5,983', '']"
12672,r023,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,22,"['702,483', '']","['9,091', '']","['11,431', '']","['493,390', '']","['5,394', '']","['33,927', '']","['23,854', '']","['22,801', '']","['243', '']","['92,997', '']","['9,355', '']"
12672,r024,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,23,"['694,647', '']","['14,679', '']","['6,142', '']","['458,697', '']","['3,275', '']","['27,100', '']","['4,526', '']","['12,385', '']","['23,995', '']","['113,636', '']","['30,212', '']"
12672,r025,All institutions -> U. Southern California,All institutions,U. Southern California,2,24,"['683,819', '']","['116,290', '']","['13,949', '']","['381,729', '']","['1,748', '']","['13,375', '']","['7,570', '']","['60,441', '']","['0', '']","['68,833', '']","['19,884', '']"
12672,r026,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,25,"['678,062', '']","['7,891', '']","['929', '']","['526,737', '']","['1,310', '']","['53,306', '']","['1,817', '']","['11,247', '']","['12,677', '']","['57,708', '']","['4,440', '']"
12672,r027,All institutions -> Emory U.,All institutions,Emory U.,2,26,"['664,370', '']","['3,164', '']","['2,266', '']","['617,601', '']","['1,542', '']","['16,167', '']","['3,444', '']","['1,595', '']","['0', '']","['17,322', '']","['1,269', '']"
12672,r028,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,27,"['658,916', '']","['0', '']","['0', '']","['658,916', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12672,r029,All institutions -> Harvard U.,All institutions,Harvard U.,2,28,"['639,953', '']","['11,410', '']","['19,045', '']","['425,411', '&nbsp;']","['16,858', '']","['65,331', '']","['3,140', '']","['45,358', '']","['444', '']","['42,222', '']","['10,734', '']"
12672,r030,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,29,"['621,223', '']","['97,635', '']","['28,880', '']","['97,447', '']","['7,001', '']","['76,105', '']","['11,970', '']","['13,532', '']","['6', '']","['249,098', '']","['39,549', '']"
12672,r031,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,30,"['559,766', '']","['68,071', '']","['20,269', '']","['86,466', '']","['5,971', '']","['132,434', '']","['520', '']","['9,496', '']","['5,077', '']","['226,746', '']","['4,716', '']"
12672,r032,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,31,"['546,481', '']","['17,436', '']","['99,602', '']","['172,838', '']","['5,979', '']","['31,816', '']","['6,087', '']","['13,562', '']","['5,728', '']","['170,864', '']","['22,569', '']"
12672,r033,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,32,"['538,715', '']","['19,774', '']","['134,584', '']","['51,966', '']","['3,900', '']","['146,786', '']","['12,204', '']","['12,038', '']","['1,254', '']","['140,779', '']","['15,430', '']"
