table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
12626,r001,1953<sup>c</sup>,All R&D expendituresa,,1,255
12626,r002,1953<sup>c</sup>,Source of funds,Federal government,2,138
12626,r003,1953<sup>c</sup>,Source of funds,State and local government,2,37
12626,r004,1953<sup>c</sup>,Source of funds,Institution funds,2,35
12626,r005,1953<sup>c</sup>,Source of funds,Business,2,19
12626,r006,1953<sup>c</sup>,Source of funds,All other sourcesb,2,26
12626,r007,1954,All R&D expendituresa,,1,290
12626,r008,1954,Source of funds,Federal government,2,160
12626,r009,1954,Source of funds,State and local government,2,42
12626,r010,1954,Source of funds,Institution funds,2,38
12626,r011,1954,Source of funds,Business,2,22
12626,r012,1954,Source of funds,All other sourcesb,2,28
12626,r013,1955<sup>c</sup>,All R&D expendituresa,,1,312
12626,r014,1955<sup>c</sup>,Source of funds,Federal government,2,169
12626,r015,1955<sup>c</sup>,Source of funds,State and local government,2,47
12626,r016,1955<sup>c</sup>,Source of funds,Institution funds,2,41
12626,r017,1955<sup>c</sup>,Source of funds,Business,2,25
12626,r018,1955<sup>c</sup>,Source of funds,All other sourcesb,2,30
12626,r019,1956<sup>c</sup>,All R&D expendituresa,,1,372
12626,r020,1956<sup>c</sup>,Source of funds,Federal government,2,213
12626,r021,1956<sup>c</sup>,Source of funds,State and local government,2,53
12626,r022,1956<sup>c</sup>,Source of funds,Institution funds,2,43
12626,r023,1956<sup>c</sup>,Source of funds,Business,2,29
12626,r024,1956<sup>c</sup>,Source of funds,All other sourcesb,2,34
12626,r025,1957<sup>c</sup>,All R&D expendituresa,,1,410
12626,r026,1957<sup>c</sup>,Source of funds,Federal government,2,229
12626,r027,1957<sup>c</sup>,Source of funds,State and local government,2,60
12626,r028,1957<sup>c</sup>,Source of funds,Institution funds,2,49
12626,r029,1957<sup>c</sup>,Source of funds,Business,2,34
12626,r030,1957<sup>c</sup>,Source of funds,All other sourcesb,2,38
12626,r031,1958,All R&D expendituresa,,1,456
12626,r032,1958,Source of funds,Federal government,2,254
12626,r033,1958,Source of funds,State and local government,2,68
12626,r034,1958,Source of funds,Institution funds,2,53
12626,r035,1958,Source of funds,Business,2,39
12626,r036,1958,Source of funds,All other sourcesb,2,42
12626,r037,1959<sup>c</sup>,All R&D expendituresa,,1,526
12626,r038,1959<sup>c</sup>,Source of funds,Federal government,2,306
12626,r039,1959<sup>c</sup>,Source of funds,State and local government,2,76
12626,r040,1959<sup>c</sup>,Source of funds,Institution funds,2,58
12626,r041,1959<sup>c</sup>,Source of funds,Business,2,39
12626,r042,1959<sup>c</sup>,Source of funds,All other sourcesb,2,47
12626,r043,1960<sup>c</sup>,All R&D expendituresa,,1,646
12626,r044,1960<sup>c</sup>,Source of funds,Federal government,2,405
12626,r045,1960<sup>c</sup>,Source of funds,State and local government,2,85
12626,r046,1960<sup>c</sup>,Source of funds,Institution funds,2,64
12626,r047,1960<sup>c</sup>,Source of funds,Business,2,40
12626,r048,1960<sup>c</sup>,Source of funds,All other sourcesb,2,52
12626,r049,1961<sup>c</sup>,All R&D expendituresa,,1,763
12626,r050,1961<sup>c</sup>,Source of funds,Federal government,2,500
12626,r051,1961<sup>c</sup>,Source of funds,State and local government,2,95
12626,r052,1961<sup>c</sup>,Source of funds,Institution funds,2,70
12626,r053,1961<sup>c</sup>,Source of funds,Business,2,40
12626,r054,1961<sup>c</sup>,Source of funds,All other sourcesb,2,58
12626,r055,1962<sup>c</sup>,All R&D expendituresa,,1,904
12626,r056,1962<sup>c</sup>,Source of funds,Federal government,2,613
12626,r057,1962<sup>c</sup>,Source of funds,State and local government,2,106
12626,r058,1962<sup>c</sup>,Source of funds,Institution funds,2,79
12626,r059,1962<sup>c</sup>,Source of funds,Business,2,40
12626,r060,1962<sup>c</sup>,Source of funds,All other sourcesb,2,66
12626,r061,1963<sup>c</sup>,All R&D expendituresa,,1,1081
12626,r062,1963<sup>c</sup>,Source of funds,Federal government,2,760
12626,r063,1963<sup>c</sup>,Source of funds,State and local government,2,118
12626,r064,1963<sup>c</sup>,Source of funds,Institution funds,2,89
12626,r065,1963<sup>c</sup>,Source of funds,Business,2,41
12626,r066,1963<sup>c</sup>,Source of funds,All other sourcesb,2,73
12626,r067,1964,All R&D expendituresa,,1,1275
12626,r068,1964,Source of funds,Federal government,2,917
12626,r069,1964,Source of funds,State and local government,2,132
12626,r070,1964,Source of funds,Institution funds,2,103
12626,r071,1964,Source of funds,Business,2,40
12626,r072,1964,Source of funds,All other sourcesb,2,83
12626,r073,1965<sup>c</sup>,All R&D expendituresa,,1,1474
12626,r074,1965<sup>c</sup>,Source of funds,Federal government,2,1073
12626,r075,1965<sup>c</sup>,Source of funds,State and local government,2,143
12626,r076,1965<sup>c</sup>,Source of funds,Institution funds,2,124
12626,r077,1965<sup>c</sup>,Source of funds,Business,2,41
12626,r078,1965<sup>c</sup>,Source of funds,All other sourcesb,2,93
12626,r079,1966,All R&D expendituresa,,1,1715
12626,r080,1966,Source of funds,Federal government,2,1261
12626,r081,1966,Source of funds,State and local government,2,156
12626,r082,1966,Source of funds,Institution funds,2,148
12626,r083,1966,Source of funds,Business,2,42
12626,r084,1966,Source of funds,All other sourcesb,2,108
12626,r085,1967<sup>c</sup>,All R&D expendituresa,,1,1921
12626,r086,1967<sup>c</sup>,Source of funds,Federal government,2,1409
12626,r087,1967<sup>c</sup>,Source of funds,State and local government,2,164
12626,r088,1967<sup>c</sup>,Source of funds,Institution funds,2,181
12626,r089,1967<sup>c</sup>,Source of funds,Business,2,48
12626,r090,1967<sup>c</sup>,Source of funds,All other sourcesb,2,119
12626,r091,1968,All R&D expendituresa,,1,2149
12626,r092,1968,Source of funds,Federal government,2,1572
12626,r093,1968,Source of funds,State and local government,2,172
12626,r094,1968,Source of funds,Institution funds,2,218
12626,r095,1968,Source of funds,Business,2,55
