table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
10737,r001,Institutions,Institutions,,,,,1,403,58.4,367,53.2,209,30.3
10737,r002,Schools,Schools,,,,,1,428,55.2,382,49.3,224,28.9
10737,r003,Units,Units,,,,,1,1017,4.5,719,3.2,479,2.1
10737,r004,All graduate students,All graduate students,,,,,1,45151,100.0,33057,100.0,12094,100.0
10737,r005,All graduate students -> Male,All graduate students,Male,,,,2,10030,22.2,6314,19.1,3716,30.7
10737,r006,All graduate students -> Female,All graduate students,Female,,,,2,35121,77.8,26743,80.9,8378,69.3
10737,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,39343,87.1,30230,91.4,9113,75.4
10737,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,5493,12.2,4626,14.0,867,7.2
10737,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
10737,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,138,0.3,117,0.4,21,0.2
10737,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,3094,6.9,2300,7.0,794,6.6
10737,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,3707,8.2,2555,7.7,1152,9.5
10737,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,46,0.1,39,0.1,7,0.1
10737,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,24049,53.3,18457,55.8,5592,46.2
10737,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,1141,2.5,881,2.7,260,2.1
10737,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,1675,3.7,1255,3.8,420,3.5
10737,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,5808,12.9,2827,8.6,2981,24.6
10737,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,11704,25.9,8134,24.6,3570,29.5
10737,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,33447,74.1,24923,75.4,8524,70.5
10737,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,12446,27.6,10653,32.2,1793,14.8
10737,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
10737,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,2988,6.6,1342,4.1,1646,13.6
10737,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,278,0.6,199,0.6,79,0.7
10737,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,1,0.05,0,0.0,1,0.05
10737,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,1305,2.9,163,0.5,1142,9.4
