table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
10317,r001,1967,Total,,,1,620
10317,r002,1967,Intramural,Federal agenciesa,,2,239
10317,r003,1967,Intramural,FFRDCs,,2,139
10317,r004,1967,Extramural,United States and U.S. territories,Businesses,3,NA
10317,r005,1967,Extramural,United States and U.S. territories,Higher educationb,3,112
10317,r006,1967,Extramural,United States and U.S. territories,Nonprofit organizations,3,NA
10317,r007,1967,Extramural,United States and U.S. territories,State and local governments,3,130
10317,r008,1967,Extramural,Non-U.S. performers,,2,0.05
10317,r009,1968,Total,,,1,604
10317,r010,1968,Intramural,Federal agenciesa,,2,294
10317,r011,1968,Intramural,FFRDCs,,2,152
10317,r012,1968,Extramural,United States and U.S. territories,Businesses,3,41
10317,r013,1968,Extramural,United States and U.S. territories,Higher educationb,3,98
10317,r014,1968,Extramural,United States and U.S. territories,Nonprofit organizations,3,11
10317,r015,1968,Extramural,United States and U.S. territories,State and local governments,3,7
10317,r016,1968,Extramural,Non-U.S. performers,,2,0
10317,r017,1969,Total,,,1,669
10317,r018,1969,Intramural,Federal agenciesa,,2,260
10317,r019,1969,Intramural,FFRDCs,,2,286
10317,r020,1969,Extramural,United States and U.S. territories,Businesses,3,54
10317,r021,1969,Extramural,United States and U.S. territories,Higher educationb,3,62
10317,r022,1969,Extramural,United States and U.S. territories,Nonprofit organizations,3,5
10317,r023,1969,Extramural,United States and U.S. territories,State and local governments,3,2
10317,r024,1969,Extramural,Non-U.S. performers,,2,1
10317,r025,1970,Total,,,1,524
10317,r026,1970,Intramural,Federal agenciesa,,2,166
10317,r027,1970,Intramural,FFRDCs,,2,254
10317,r028,1970,Extramural,United States and U.S. territories,Businesses,3,41
10317,r029,1970,Extramural,United States and U.S. territories,Higher educationb,3,56
10317,r030,1970,Extramural,United States and U.S. territories,Nonprofit organizations,3,5
10317,r031,1970,Extramural,United States and U.S. territories,State and local governments,3,2
10317,r032,1970,Extramural,Non-U.S. performers,,2,0.05
10317,r033,1971,Total,,,1,611
10317,r034,1971,Intramural,Federal agenciesa,,2,203
10317,r035,1971,Intramural,FFRDCs,,2,293
10317,r036,1971,Extramural,United States and U.S. territories,Businesses,3,54
10317,r037,1971,Extramural,United States and U.S. territories,Higher educationb,3,49
10317,r038,1971,Extramural,United States and U.S. territories,Nonprofit organizations,3,3
10317,r039,1971,Extramural,United States and U.S. territories,State and local governments,3,1
10317,r040,1971,Extramural,Non-U.S. performers,,2,9
10317,r041,1972,Total,,,1,602
10317,r042,1972,Intramural,Federal agenciesa,,2,247
10317,r043,1972,Intramural,FFRDCs,,2,208
10317,r044,1972,Extramural,United States and U.S. territories,Businesses,3,67
10317,r045,1972,Extramural,United States and U.S. territories,Higher educationb,3,45
10317,r046,1972,Extramural,United States and U.S. territories,Nonprofit organizations,3,28
10317,r047,1972,Extramural,United States and U.S. territories,State and local governments,3,5
10317,r048,1972,Extramural,Non-U.S. performers,,2,3
10317,r049,1973,Total,,,1,774
10317,r050,1973,Intramural,Federal agenciesa,,2,324
10317,r051,1973,Intramural,FFRDCs,,2,310
10317,r052,1973,Extramural,United States and U.S. territories,Businesses,3,77
10317,r053,1973,Extramural,United States and U.S. territories,Higher educationb,3,43
10317,r054,1973,Extramural,United States and U.S. territories,Nonprofit organizations,3,16
10317,r055,1973,Extramural,United States and U.S. territories,State and local governments,3,3
10317,r056,1973,Extramural,Non-U.S. performers,,2,2
10317,r057,1974,Total,,,1,766
10317,r058,1974,Intramural,Federal agenciesa,,2,309
10317,r059,1974,Intramural,FFRDCs,,2,350
10317,r060,1974,Extramural,United States and U.S. territories,Businesses,3,64
10317,r061,1974,Extramural,United States and U.S. territories,Higher educationb,3,25
10317,r062,1974,Extramural,United States and U.S. territories,Nonprofit organizations,3,6
10317,r063,1974,Extramural,United States and U.S. territories,State and local governments,3,12
10317,r064,1974,Extramural,Non-U.S. performers,,2,0.05
10317,r065,1975,Total,,,1,821
10317,r066,1975,Intramural,Federal agenciesa,,2,347
10317,r067,1975,Intramural,FFRDCs,,2,365
10317,r068,1975,Extramural,United States and U.S. territories,Businesses,3,62
10317,r069,1975,Extramural,United States and U.S. territories,Higher educationb,3,36
10317,r070,1975,Extramural,United States and U.S. territories,Nonprofit organizations,3,11
