table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
3540,r001,Institutions,Institutions,,,,,1,208,29.1,198,27.7,100,14.0
3540,r002,Schools,Schools,,,,,1,212,26.2,201,24.8,102,12.6
3540,r003,Units,Units,,,,,1,356,1.8,312,1.5,148,0.7
3540,r004,All graduate students,All graduate students,,,,,1,11743,100.0,8066,100.0,3677,100.0
3540,r005,All graduate students -> Male,All graduate students,Male,,,,2,5057,43.1,3392,42.1,1665,45.3
3540,r006,All graduate students -> Female,All graduate students,Female,,,,2,6686,56.9,4674,57.9,2012,54.7
3540,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,10040,85.5,7250,89.9,2790,75.9
3540,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,989,8.4,691,8.6,298,8.1
3540,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
3540,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,122,1.0,86,1.1,36,1.0
3540,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,358,3.0,230,2.9,128,3.5
3540,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,364,3.1,216,2.7,148,4.0
3540,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,23,0.2,21,0.3,2,0.1
3540,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,7388,62.9,5442,67.5,1946,52.9
3540,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,355,3.0,273,3.4,82,2.2
3540,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,441,3.8,291,3.6,150,4.1
3540,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,1703,14.5,816,10.1,887,24.1
3540,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,3642,31.0,2890,35.8,752,20.5
3540,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,8101,69.0,5176,64.2,2925,79.5
3540,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,2536,21.6,2081,25.8,455,12.4
3540,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
3540,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,1215,10.3,577,7.2,638,17.4
3540,r023,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOD,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOD,,4,31,0.3,20,0.2,11,0.3
3540,r024,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> DOE,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,DOE,,4,40,0.3,14,0.2,26,0.7
3540,r025,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,,4,94,0.8,49,0.6,45,1.2
3540,r026,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal -> HHS -> NIH,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,HHS,NIH,5,23,0.2,3,0.05,20,0.5
