table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
6055,r001,1977,Graduate students,Total,,2,33685
6055,r002,1977,Graduate students,Male,Number,3,11149
6055,r003,1977,Graduate students,Male,Percent,3,33.1
6055,r004,1977,Graduate students,Female,Number,3,22536
6055,r005,1977,Graduate students,Female,Percent,3,66.9
6055,r006,1977,Postdoctoral appointees,Total,,2,na
6055,r007,1977,Postdoctoral appointees,Male,Number,3,na
6055,r008,1977,Postdoctoral appointees,Male,Percent,3,na
6055,r009,1977,Postdoctoral appointees,Female,Number,3,na
6055,r010,1977,Postdoctoral appointees,Female,Percent,3,na
6055,r011,1977,Doctorate-holding nonfaculty researchers,Total,,2,na
6055,r012,1977,Doctorate-holding nonfaculty researchers,Male,Number,3,na
6055,r013,1977,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
6055,r014,1977,Doctorate-holding nonfaculty researchers,Female,Number,3,na
6055,r015,1977,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
6055,r016,1978,Graduate students,Total,,2,35660
6055,r017,1978,Graduate students,Male,Number,3,NA
6055,r018,1978,Graduate students,Male,Percent,3,NA
6055,r019,1978,Graduate students,Female,Number,3,NA
6055,r020,1978,Graduate students,Female,Percent,3,NA
6055,r021,1978,Postdoctoral appointees,Total,,2,na
6055,r022,1978,Postdoctoral appointees,Male,Number,3,na
6055,r023,1978,Postdoctoral appointees,Male,Percent,3,na
6055,r024,1978,Postdoctoral appointees,Female,Number,3,na
6055,r025,1978,Postdoctoral appointees,Female,Percent,3,na
6055,r026,1978,Doctorate-holding nonfaculty researchers,Total,,2,na
6055,r027,1978,Doctorate-holding nonfaculty researchers,Male,Number,3,na
6055,r028,1978,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
6055,r029,1978,Doctorate-holding nonfaculty researchers,Female,Number,3,na
6055,r030,1978,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
6055,r031,1979,Graduate students,Total,,2,38535
6055,r032,1979,Graduate students,Male,Number,3,11073
6055,r033,1979,Graduate students,Male,Percent,3,28.7
6055,r034,1979,Graduate students,Female,Number,3,27462
6055,r035,1979,Graduate students,Female,Percent,3,71.3
