table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
6317,r001_1,United States,Year,,1,2000
6317,r001_2,United States,GBARD (current PPP US$millions),,1,72681.0
6317,r001_3,United States,Percentage of GBARD,Defense,2,44.4
6317,r001_4,United States,Percentage of GBARD,Nondefense,2,55.6
6317,r001_5,United States,Percentage of nondefense,Economic development programs,2,13.4
6317,r001_6,United States,Percentage of nondefense,Health and environment,2,49.9
6317,r001_7,United States,Percentage of nondefense,Education and society,2,1.8
6317,r001_8,United States,Percentage of nondefense,Civil space,2,20.9
6317,r001_9,United States,Percentage of nondefense,Non-oriented research,2,13.8
6317,r001_10,United States,Percentage of nondefense,General university funds,2,na
6317,r002_1,,Year,,1,2010
6317,r002_2,,GBARD (current PPP US$millions),,1,119382.0
6317,r002_3,,Percentage of GBARD,Defense,2,46.7
6317,r002_4,,Percentage of GBARD,Nondefense,2,53.3
6317,r002_5,,Percentage of nondefense,Economic development programs,2,12.5
6317,r002_6,,Percentage of nondefense,Health and environment,2,56.1
6317,r002_7,,Percentage of nondefense,Education and society,2,1.6
6317,r002_8,,Percentage of nondefense,Civil space,2,12.9
6317,r002_9,,Percentage of nondefense,Non-oriented research,2,16.9
6317,r002_10,,Percentage of nondefense,General university funds,2,na
6317,r003_1,,Year,,1,2019
6317,r003_2,,GBARD (current PPP US$millions),,1,149971.0
6317,r003_3,,Percentage of GBARD,Defense,2,46.9
6317,r003_4,,Percentage of GBARD,Nondefense,2,53.1
6317,r003_5,,Percentage of nondefense,Economic development programs,2,12.8
6317,r003_6,,Percentage of nondefense,Health and environment,2,56.4
6317,r003_7,,Percentage of nondefense,Education and society,2,1.5
6317,r003_8,,Percentage of nondefense,Civil space,2,12.7
6317,r003_9,,Percentage of nondefense,Non-oriented research,2,16.5
6317,r003_10,,Percentage of nondefense,General university funds,2,na
6317,r004_1,EU-27,Year,,1,2000
6317,r004_2,EU-27,GBARD (current PPP US$millions),,1,63857.3
6317,r004_3,EU-27,Percentage of GBARD,Defense,2,9.8
6317,r004_4,EU-27,Percentage of GBARD,Nondefense,2,90.2
6317,r004_5,EU-27,Percentage of nondefense,Economic development programs,2,22.6
6317,r004_6,EU-27,Percentage of nondefense,Health and environment,2,9.7
6317,r004_7,EU-27,Percentage of nondefense,Education and society,2,3.3
6317,r004_8,EU-27,Percentage of nondefense,Civil space,2,6.7
6317,r004_9,EU-27,Percentage of nondefense,Non-oriented research,2,19.0
6317,r004_10,EU-27,Percentage of nondefense,General university funds,2,37.8
6317,r005_1,,Year,,1,2010
6317,r005_2,,GBARD (current PPP US$millions),,1,103142.4
6317,r005_3,,Percentage of GBARD,Defense,2,5.0
6317,r005_4,,Percentage of GBARD,Nondefense,2,95.0
6317,r005_5,,Percentage of nondefense,Economic development programs,2,23.8
6317,r005_6,,Percentage of nondefense,Health and environment,2,12.1
6317,r005_7,,Percentage of nondefense,Education and society,2,6.7
6317,r005_8,,Percentage of nondefense,Civil space,2,5.7
6317,r005_9,,Percentage of nondefense,Non-oriented research,2,17.8
6317,r005_10,,Percentage of nondefense,General university funds,2,33.5
6317,r006_1,,Year,,1,2019
6317,r006_2,,GBARD (current PPP US$millions),,1,134498.4
6317,r006_3,,Percentage of GBARD,Defense,2,2.4
6317,r006_4,,Percentage of GBARD,Nondefense,2,97.6
6317,r006_5,,Percentage of nondefense,Economic development programs,2,20.6
6317,r006_6,,Percentage of nondefense,Health and environment,2,12.6
