table_id,row_id,_b_characteristic_b_full_path,_b_characteristic_b_level_1,_b_characteristic_b_level_2,_b_characteristic_b_level_3,_b_characteristic_b_level_4,_b_characteristic_b_level_5,_b_characteristic_b_hierarchy_depth,field_all_graduate_students_number,field_all_graduate_students_percent,field_master_s_students_number,field_master_s_students_percent,field_doctoral_students_number,field_doctoral_students_percent
10713,r001,Institutions,Institutions,,,,,1,474,68.7,427,61.9,242,35.1
10713,r002,Schools,Schools,,,,,1,485,62.6,434,56.0,247,31.9
10713,r003,Units,Units,,,,,1,1158,5.1,828,3.7,518,2.3
10713,r004,All graduate students,All graduate students,,,,,1,69442,100.0,48321,100.0,21121,100.0
10713,r005,All graduate students -> Male,All graduate students,Male,,,,2,13673,19.7,8571,17.7,5102,24.2
10713,r006,All graduate students -> Female,All graduate students,Female,,,,2,55769,80.3,39750,82.3,16019,75.8
10713,r007,All graduate students -> U.S. citizens and permanent residents<sup>a</sup>,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,,,,2,64364,92.7,45829,94.8,18535,87.8
10713,r008,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,3,13177,19.0,10130,21.0,3047,14.4
10713,r009,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,3,,,,,,
10713,r010,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,4,264,0.4,164,0.3,100,0.5
10713,r011,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,4,3967,5.7,2496,5.2,1471,7.0
10713,r012,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,4,6991,10.1,5173,10.7,1818,8.6
10713,r013,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,4,115,0.2,99,0.2,16,0.1
10713,r014,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,4,34375,49.5,23784,49.2,10591,50.1
10713,r015,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,4,2558,3.7,1725,3.6,833,3.9
10713,r016,All graduate students -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All graduate students,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,3,2917,4.2,2258,4.7,659,3.1
10713,r017,All graduate students -> Temporary visa holders,All graduate students,Temporary visa holders,,,,2,5078,7.3,2492,5.2,2586,12.2
10713,r018,All graduate students -> Part time,All graduate students,Part time,,,,2,24246,34.9,20460,42.3,3786,17.9
10713,r019,All graduate students -> Full time,All graduate students,Full time,,,,2,45196,65.1,27861,57.7,17335,82.1
10713,r020,All graduate students -> Full time -> First time,All graduate students,Full time,First time,,,3,13945,20.1,10597,21.9,3348,15.9
10713,r021,All graduate students -> Primary source of support for full-time students<sup>b</sup>,All graduate students,Primary source of support for full-time students<sup>b</sup>,,,,2,,,,,,
10713,r022,All graduate students -> Primary source of support for full-time students<sup>b</sup> -> Federal,All graduate students,Primary source of support for full-time students<sup>b</sup>,Federal,,,3,3113,4.5,1072,2.2,2041,9.7
