table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
10665,r001,1975,Total,,1,219648
10665,r002,1975,Federal,Number,2,47055
10665,r003,1975,Federal,Percent,2,21.4
10665,r004,1975,Institutional,Number,2,76170
10665,r005,1975,Institutional,Percent,2,34.7
10665,r006,1975,Nonfederal domestic,Number,2,11189
10665,r007,1975,Nonfederal domestic,Percent,2,5.1
10665,r008,1975,Foreign,Number,2,5374
10665,r009,1975,Foreign,Percent,2,2.4
10665,r010,1975,Personal resources,Number,2,79860
10665,r011,1975,Personal resources,Percent,2,36.4
10665,r012,1976,Total,,1,223412
10665,r013,1976,Federal,Number,2,49036
10665,r014,1976,Federal,Percent,2,21.9
10665,r015,1976,Institutional,Number,2,81839
10665,r016,1976,Institutional,Percent,2,36.6
10665,r017,1976,Nonfederal domestic,Number,2,11830
10665,r018,1976,Nonfederal domestic,Percent,2,5.3
10665,r019,1976,Foreign,Number,2,6279
10665,r020,1976,Foreign,Percent,2,2.8
10665,r021,1976,Personal resources,Number,2,74428
10665,r022,1976,Personal resources,Percent,2,33.3
10665,r023,1977,Total,,1,226738
10665,r024,1977,Federal,Number,2,50809
10665,r025,1977,Federal,Percent,2,22.4
10665,r026,1977,Institutional,Number,2,82994
10665,r027,1977,Institutional,Percent,2,36.6
10665,r028,1977,Nonfederal domestic,Number,2,11883
10665,r029,1977,Nonfederal domestic,Percent,2,5.2
10665,r030,1977,Foreign,Number,2,6879
10665,r031,1977,Foreign,Percent,2,3.0
10665,r032,1977,Personal resources,Number,2,74173
10665,r033,1977,Personal resources,Percent,2,32.7
10665,r034,1978<sup>a</sup>,Total,,1,223030
10665,r035,1978<sup>a</sup>,Federal,Number,2,51984
10665,r036,1978<sup>a</sup>,Federal,Percent,2,23.3
10665,r037,1978<sup>a</sup>,Institutional,Number,2,81676
10665,r038,1978<sup>a</sup>,Institutional,Percent,2,36.6
10665,r039,1978<sup>a</sup>,Nonfederal domestic,Number,2,19450
10665,r040,1978<sup>a</sup>,Nonfederal domestic,Percent,2,8.7
10665,r041,1978<sup>a</sup>,Foreign,Number,2,na
10665,r042,1978<sup>a</sup>,Foreign,Percent,2,na
10665,r043,1978<sup>a</sup>,Personal resources,Number,2,69920
10665,r044,1978<sup>a</sup>,Personal resources,Percent,2,31.4
10665,r045,1979,Total,,1,231760
10665,r046,1979,Federal,Number,2,52682
10665,r047,1979,Federal,Percent,2,22.7
10665,r048,1979,Institutional,Number,2,84879
10665,r049,1979,Institutional,Percent,2,36.6
10665,r050,1979,Nonfederal domestic,Number,2,12577
10665,r051,1979,Nonfederal domestic,Percent,2,5.4
10665,r052,1979,Foreign,Number,2,7773
10665,r053,1979,Foreign,Percent,2,3.4
10665,r054,1979,Personal resources,Number,2,73849
10665,r055,1979,Personal resources,Percent,2,31.9
10665,r056,1980,Total,,1,238416
10665,r057,1980,Federal,Number,2,52959
10665,r058,1980,Federal,Percent,2,22.2
10665,r059,1980,Institutional,Number,2,88691
10665,r060,1980,Institutional,Percent,2,37.2
10665,r061,1980,Nonfederal domestic,Number,2,13068
10665,r062,1980,Nonfederal domestic,Percent,2,5.5
10665,r063,1980,Foreign,Number,2,8241
10665,r064,1980,Foreign,Percent,2,3.5
10665,r065,1980,Personal resources,Number,2,75457
10665,r066,1980,Personal resources,Percent,2,31.6
10665,r067,1981,Total,,1,242049
10665,r068,1981,Federal,Number,2,50896
10665,r069,1981,Federal,Percent,2,21.0
10665,r070,1981,Institutional,Number,2,92089
10665,r071,1981,Institutional,Percent,2,38.0
10665,r072,1981,Nonfederal domestic,Number,2,13735
10665,r073,1981,Nonfederal domestic,Percent,2,5.7
10665,r074,1981,Foreign,Number,2,8807
10665,r075,1981,Foreign,Percent,2,3.6
10665,r076,1981,Personal resources,Number,2,76522
10665,r077,1981,Personal resources,Percent,2,31.6
10665,r078,1982,Total,,1,244757
10665,r079,1982,Federal,Number,2,47403
10665,r080,1982,Federal,Percent,2,19.4
10665,r081,1982,Institutional,Number,2,95271
10665,r082,1982,Institutional,Percent,2,38.9
10665,r083,1982,Nonfederal domestic,Number,2,15128
10665,r084,1982,Nonfederal domestic,Percent,2,6.2
10665,r085,1982,Foreign,Number,2,9059
10665,r086,1982,Foreign,Percent,2,3.7
10665,r087,1982,Personal resources,Number,2,77896
10665,r088,1982,Personal resources,Percent,2,31.8
10665,r089,1983,Total,,1,252017
10665,r090,1983,Federal,Number,2,47752
10665,r091,1983,Federal,Percent,2,18.9
10665,r092,1983,Institutional,Number,2,98149
10665,r093,1983,Institutional,Percent,2,38.9
10665,r094,1983,Nonfederal domestic,Number,2,15904
10665,r095,1983,Nonfederal domestic,Percent,2,6.3
10665,r096,1983,Foreign,Number,2,8979
10665,r097,1983,Foreign,Percent,2,3.6
10665,r098,1983,Personal resources,Number,2,81233
10665,r099,1983,Personal resources,Percent,2,32.2
10665,r100,1984,Total,,1,253922
10665,r101,1984,Federal,Number,2,47784
10665,r102,1984,Federal,Percent,2,18.8
10665,r103,1984,Institutional,Number,2,102175
10665,r104,1984,Institutional,Percent,2,40.2
10665,r105,1984,Nonfederal domestic,Number,2,16638
10665,r106,1984,Nonfederal domestic,Percent,2,6.6
10665,r107,1984,Foreign,Number,2,8175
10665,r108,1984,Foreign,Percent,2,3.2
10665,r109,1984,Personal resources,Number,2,79150
10665,r110,1984,Personal resources,Percent,2,31.2
10665,r111,1985,Total,,1,257287
10665,r112,1985,Federal,Number,2,49051
10665,r113,1985,Federal,Percent,2,19.1
10665,r114,1985,Institutional,Number,2,104058
10665,r115,1985,Institutional,Percent,2,40.4
10665,r116,1985,Nonfederal domestic,Number,2,18778
10665,r117,1985,Nonfederal domestic,Percent,2,7.3
10665,r118,1985,Foreign,Number,2,7770
10665,r119,1985,Foreign,Percent,2,3.0
10665,r120,1985,Personal resources,Number,2,77630
10665,r121,1985,Personal resources,Percent,2,30.2
10665,r122,1986,Total,,1,266168
10665,r123,1986,Federal,Number,2,51361
10665,r124,1986,Federal,Percent,2,19.3
10665,r125,1986,Institutional,Number,2,109199
10665,r126,1986,Institutional,Percent,2,41.0
10665,r127,1986,Nonfederal domestic,Number,2,19056
10665,r128,1986,Nonfederal domestic,Percent,2,7.2
10665,r129,1986,Foreign,Number,2,7672
10665,r130,1986,Foreign,Percent,2,2.9
10665,r131,1986,Personal resources,Number,2,78880
10665,r132,1986,Personal resources,Percent,2,29.6
10665,r133,1987,Total,,1,271056
10665,r134,1987,Federal,Number,2,53538
10665,r135,1987,Federal,Percent,2,19.8
10665,r136,1987,Institutional,Number,2,112263
10665,r137,1987,Institutional,Percent,2,41.4
10665,r138,1987,Nonfederal domestic,Number,2,18275
10665,r139,1987,Nonfederal domestic,Percent,2,6.7
10665,r140,1987,Foreign,Number,2,7200
10665,r141,1987,Foreign,Percent,2,2.7
10665,r142,1987,Personal resources,Number,2,79780
10665,r143,1987,Personal resources,Percent,2,29.4
10665,r144,1988,Total,,1,275127
10665,r145,1988,Federal,Number,2,55489
10665,r146,1988,Federal,Percent,2,20.2
10665,r147,1988,Institutional,Number,2,114740
10665,r148,1988,Institutional,Percent,2,41.7
10665,r149,1988,Nonfederal domestic,Number,2,18737
10665,r150,1988,Nonfederal domestic,Percent,2,6.8
10665,r151,1988,Foreign,Number,2,7001
10665,r152,1988,Foreign,Percent,2,2.5
10665,r153,1988,Personal resources,Number,2,79160
10665,r154,1988,Personal resources,Percent,2,28.8
10665,r155,1989,Total,,1,282648
10665,r156,1989,Federal,Number,2,57433
10665,r157,1989,Federal,Percent,2,20.3
10665,r158,1989,Institutional,Number,2,119114
10665,r159,1989,Institutional,Percent,2,42.1
10665,r160,1989,Nonfederal domestic,Number,2,19140
10665,r161,1989,Nonfederal domestic,Percent,2,6.8
10665,r162,1989,Foreign,Number,2,6710
10665,r163,1989,Foreign,Percent,2,2.4
10665,r164,1989,Personal resources,Number,2,80251
10665,r165,1989,Personal resources,Percent,2,28.4
10665,r166,1990,Total,,1,292782
10665,r167,1990,Federal,Number,2,59258
10665,r168,1990,Federal,Percent,2,20.2
10665,r169,1990,Institutional,Number,2,123005
10665,r170,1990,Institutional,Percent,2,42.0
10665,r171,1990,Nonfederal domestic,Number,2,19604
10665,r172,1990,Nonfederal domestic,Percent,2,6.7
10665,r173,1990,Foreign,Number,2,6531
10665,r174,1990,Foreign,Percent,2,2.2
10665,r175,1990,Personal resources,Number,2,84384
10665,r176,1990,Personal resources,Percent,2,28.8
10665,r177,1991,Total,,1,307010
10665,r178,1991,Federal,Number,2,63000
10665,r179,1991,Federal,Percent,2,20.5
10665,r180,1991,Institutional,Number,2,125329
10665,r181,1991,Institutional,Percent,2,40.8
10665,r182,1991,Nonfederal domestic,Number,2,20455
10665,r183,1991,Nonfederal domestic,Percent,2,6.7
10665,r184,1991,Foreign,Number,2,6643
10665,r185,1991,Foreign,Percent,2,2.2
10665,r186,1991,Personal resources,Number,2,91583
10665,r187,1991,Personal resources,Percent,2,29.8
10665,r188,1992,Total,,1,322555
10665,r189,1992,Federal,Number,2,65607
