table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
6054,r001,1977,Graduate students,Total,,2,68757
6054,r002,1977,Graduate students,Male,Number,3,65051
6054,r003,1977,Graduate students,Male,Percent,3,94.6
6054,r004,1977,Graduate students,Female,Number,3,3706
6054,r005,1977,Graduate students,Female,Percent,3,5.4
6054,r006,1977,Postdoctoral appointees,Total,,2,na
6054,r007,1977,Postdoctoral appointees,Male,Number,3,na
6054,r008,1977,Postdoctoral appointees,Male,Percent,3,na
6054,r009,1977,Postdoctoral appointees,Female,Number,3,na
6054,r010,1977,Postdoctoral appointees,Female,Percent,3,na
6054,r011,1977,Doctorate-holding nonfaculty researchers,Total,,2,na
6054,r012,1977,Doctorate-holding nonfaculty researchers,Male,Number,3,na
6054,r013,1977,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
6054,r014,1977,Doctorate-holding nonfaculty researchers,Female,Number,3,na
6054,r015,1977,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
6054,r016,1978,Graduate students,Total,,2,67787
6054,r017,1978,Graduate students,Male,Number,3,NA
6054,r018,1978,Graduate students,Male,Percent,3,NA
6054,r019,1978,Graduate students,Female,Number,3,NA
6054,r020,1978,Graduate students,Female,Percent,3,NA
6054,r021,1978,Postdoctoral appointees,Total,,2,na
6054,r022,1978,Postdoctoral appointees,Male,Number,3,na
6054,r023,1978,Postdoctoral appointees,Male,Percent,3,na
6054,r024,1978,Postdoctoral appointees,Female,Number,3,na
6054,r025,1978,Postdoctoral appointees,Female,Percent,3,na
6054,r026,1978,Doctorate-holding nonfaculty researchers,Total,,2,na
6054,r027,1978,Doctorate-holding nonfaculty researchers,Male,Number,3,na
6054,r028,1978,Doctorate-holding nonfaculty researchers,Male,Percent,3,na
6054,r029,1978,Doctorate-holding nonfaculty researchers,Female,Number,3,na
6054,r030,1978,Doctorate-holding nonfaculty researchers,Female,Percent,3,na
6054,r031,1979,Graduate students,Total,,2,71808
6054,r032,1979,Graduate students,Male,Number,3,65921
6054,r033,1979,Graduate students,Male,Percent,3,91.8
6054,r034,1979,Graduate students,Female,Number,3,5887
6054,r035,1979,Graduate students,Female,Percent,3,8.2
6054,r036,1979,Postdoctoral appointees,Total,,2,1067
6054,r037,1979,Postdoctoral appointees,Male,Number,3,1017
6054,r038,1979,Postdoctoral appointees,Male,Percent,3,95.3
6054,r039,1979,Postdoctoral appointees,Female,Number,3,50
6054,r040,1979,Postdoctoral appointees,Female,Percent,3,4.7
6054,r041,1979,Doctorate-holding nonfaculty researchers,Total,,2,273
6054,r042,1979,Doctorate-holding nonfaculty researchers,Male,Number,3,260
6054,r043,1979,Doctorate-holding nonfaculty researchers,Male,Percent,3,95.2
6054,r044,1979,Doctorate-holding nonfaculty researchers,Female,Number,3,13
6054,r045,1979,Doctorate-holding nonfaculty researchers,Female,Percent,3,4.8
6054,r046,1980,Graduate students,Total,,2,74335
6054,r047,1980,Graduate students,Male,Number,3,67995
6054,r048,1980,Graduate students,Male,Percent,3,91.5
6054,r049,1980,Graduate students,Female,Number,3,6340
6054,r050,1980,Graduate students,Female,Percent,3,8.5
6054,r051,1980,Postdoctoral appointees,Total,,2,981
6054,r052,1980,Postdoctoral appointees,Male,Number,3,916
6054,r053,1980,Postdoctoral appointees,Male,Percent,3,93.4
6054,r054,1980,Postdoctoral appointees,Female,Number,3,65
6054,r055,1980,Postdoctoral appointees,Female,Percent,3,6.6
6054,r056,1980,Doctorate-holding nonfaculty researchers,Total,,2,423
6054,r057,1980,Doctorate-holding nonfaculty researchers,Male,Number,3,398
6054,r058,1980,Doctorate-holding nonfaculty researchers,Male,Percent,3,94.1
6054,r059,1980,Doctorate-holding nonfaculty researchers,Female,Number,3,25
6054,r060,1980,Doctorate-holding nonfaculty researchers,Female,Percent,3,5.9
6054,r061,1981,Graduate students,Total,,2,79585
6054,r062,1981,Graduate students,Male,Number,3,71838
6054,r063,1981,Graduate students,Male,Percent,3,90.3
6054,r064,1981,Graduate students,Female,Number,3,7747
6054,r065,1981,Graduate students,Female,Percent,3,9.7
6054,r066,1981,Postdoctoral appointees,Total,,2,1040
6054,r067,1981,Postdoctoral appointees,Male,Number,3,958
6054,r068,1981,Postdoctoral appointees,Male,Percent,3,92.1
6054,r069,1981,Postdoctoral appointees,Female,Number,3,82
6054,r070,1981,Postdoctoral appointees,Female,Percent,3,7.9
6054,r071,1981,Doctorate-holding nonfaculty researchers,Total,,2,503
6054,r072,1981,Doctorate-holding nonfaculty researchers,Male,Number,3,471
6054,r073,1981,Doctorate-holding nonfaculty researchers,Male,Percent,3,93.6
6054,r074,1981,Doctorate-holding nonfaculty researchers,Female,Number,3,32
6054,r075,1981,Doctorate-holding nonfaculty researchers,Female,Percent,3,6.4
6054,r076,1982,Graduate students,Total,,2,83720
6054,r077,1982,Graduate students,Male,Number,3,74943
6054,r078,1982,Graduate students,Male,Percent,3,89.5
6054,r079,1982,Graduate students,Female,Number,3,8777
6054,r080,1982,Graduate students,Female,Percent,3,10.5
6054,r081,1982,Postdoctoral appointees,Total,,2,980
6054,r082,1982,Postdoctoral appointees,Male,Number,3,896
6054,r083,1982,Postdoctoral appointees,Male,Percent,3,91.4
6054,r084,1982,Postdoctoral appointees,Female,Number,3,84
6054,r085,1982,Postdoctoral appointees,Female,Percent,3,8.6
6054,r086,1982,Doctorate-holding nonfaculty researchers,Total,,2,670
6054,r087,1982,Doctorate-holding nonfaculty researchers,Male,Number,3,638
6054,r088,1982,Doctorate-holding nonfaculty researchers,Male,Percent,3,95.2
6054,r089,1982,Doctorate-holding nonfaculty researchers,Female,Number,3,32
6054,r090,1982,Doctorate-holding nonfaculty researchers,Female,Percent,3,4.8
6054,r091,1983,Graduate students,Total,,2,91146
6054,r092,1983,Graduate students,Male,Number,3,81337
6054,r093,1983,Graduate students,Male,Percent,3,89.2
6054,r094,1983,Graduate students,Female,Number,3,9809
6054,r095,1983,Graduate students,Female,Percent,3,10.8
6054,r096,1983,Postdoctoral appointees,Total,,2,1108
6054,r097,1983,Postdoctoral appointees,Male,Number,3,1019
6054,r098,1983,Postdoctoral appointees,Male,Percent,3,92.0
6054,r099,1983,Postdoctoral appointees,Female,Number,3,89
6054,r100,1983,Postdoctoral appointees,Female,Percent,3,8.0
6054,r101,1983,Doctorate-holding nonfaculty researchers,Total,,2,631
6054,r102,1983,Doctorate-holding nonfaculty researchers,Male,Number,3,596
6054,r103,1983,Doctorate-holding nonfaculty researchers,Male,Percent,3,94.5
6054,r104,1983,Doctorate-holding nonfaculty researchers,Female,Number,3,35
6054,r105,1983,Doctorate-holding nonfaculty researchers,Female,Percent,3,5.5
6054,r106,1984,Graduate students,Total,,2,92739
6054,r107,1984,Graduate students,Male,Number,3,82440
6054,r108,1984,Graduate students,Male,Percent,3,88.9
6054,r109,1984,Graduate students,Female,Number,3,10299
6054,r110,1984,Graduate students,Female,Percent,3,11.1
6054,r111,1984,Postdoctoral appointees,Total,,2,1203
6054,r112,1984,Postdoctoral appointees,Male,Number,3,1119
6054,r113,1984,Postdoctoral appointees,Male,Percent,3,93.0
6054,r114,1984,Postdoctoral appointees,Female,Number,3,84
6054,r115,1984,Postdoctoral appointees,Female,Percent,3,7.0
6054,r116,1984,Doctorate-holding nonfaculty researchers,Total,,2,589
6054,r117,1984,Doctorate-holding nonfaculty researchers,Male,Number,3,554
6054,r118,1984,Doctorate-holding nonfaculty researchers,Male,Percent,3,94.1
6054,r119,1984,Doctorate-holding nonfaculty researchers,Female,Number,3,35
6054,r120,1984,Doctorate-holding nonfaculty researchers,Female,Percent,3,5.9
6054,r121,1985,Graduate students,Total,,2,96018
6054,r122,1985,Graduate students,Male,Number,3,84935
6054,r123,1985,Graduate students,Male,Percent,3,88.5
6054,r124,1985,Graduate students,Female,Number,3,11083
6054,r125,1985,Graduate students,Female,Percent,3,11.5
6054,r126,1985,Postdoctoral appointees,Total,,2,1356
6054,r127,1985,Postdoctoral appointees,Male,Number,3,1255
6054,r128,1985,Postdoctoral appointees,Male,Percent,3,92.6
6054,r129,1985,Postdoctoral appointees,Female,Number,3,101
6054,r130,1985,Postdoctoral appointees,Female,Percent,3,7.4
6054,r131,1985,Doctorate-holding nonfaculty researchers,Total,,2,615
6054,r132,1985,Doctorate-holding nonfaculty researchers,Male,Number,3,564
6054,r133,1985,Doctorate-holding nonfaculty researchers,Male,Percent,3,91.7
6054,r134,1985,Doctorate-holding nonfaculty researchers,Female,Number,3,51
6054,r135,1985,Doctorate-holding nonfaculty researchers,Female,Percent,3,8.3
6054,r136,1986,Graduate students,Total,,2,101905
6054,r137,1986,Graduate students,Male,Number,3,89532
6054,r138,1986,Graduate students,Male,Percent,3,87.9
6054,r139,1986,Graduate students,Female,Number,3,12373
6054,r140,1986,Graduate students,Female,Percent,3,12.1
6054,r141,1986,Postdoctoral appointees,Total,,2,1405
6054,r142,1986,Postdoctoral appointees,Male,Number,3,1273
6054,r143,1986,Postdoctoral appointees,Male,Percent,3,90.6
6054,r144,1986,Postdoctoral appointees,Female,Number,3,132
6054,r145,1986,Postdoctoral appointees,Female,Percent,3,9.4
6054,r146,1986,Doctorate-holding nonfaculty researchers,Total,,2,521
6054,r147,1986,Doctorate-holding nonfaculty researchers,Male,Number,3,476
6054,r148,1986,Doctorate-holding nonfaculty researchers,Male,Percent,3,91.4
6054,r149,1986,Doctorate-holding nonfaculty researchers,Female,Number,3,45
6054,r150,1986,Doctorate-holding nonfaculty researchers,Female,Percent,3,8.6
6054,r151,1987,Graduate students,Total,,2,103983
6054,r152,1987,Graduate students,Male,Number,3,91012
6054,r153,1987,Graduate students,Male,Percent,3,87.5
6054,r154,1987,Graduate students,Female,Number,3,12971
6054,r155,1987,Graduate students,Female,Percent,3,12.5
6054,r156,1987,Postdoctoral appointees,Total,,2,1446
6054,r157,1987,Postdoctoral appointees,Male,Number,3,1297
6054,r158,1987,Postdoctoral appointees,Male,Percent,3,89.7
6054,r159,1987,Postdoctoral appointees,Female,Number,3,149
6054,r160,1987,Postdoctoral appointees,Female,Percent,3,10.3
6054,r161,1987,Doctorate-holding nonfaculty researchers,Total,,2,443
6054,r162,1987,Doctorate-holding nonfaculty researchers,Male,Number,3,399
6054,r163,1987,Doctorate-holding nonfaculty researchers,Male,Percent,3,90.1
6054,r164,1987,Doctorate-holding nonfaculty researchers,Female,Number,3,44
6054,r165,1987,Doctorate-holding nonfaculty researchers,Female,Percent,3,9.9
6054,r166,1988,Graduate students,Total,,2,102854
6054,r167,1988,Graduate students,Male,Number,3,89726
6054,r168,1988,Graduate students,Male,Percent,3,87.2
6054,r169,1988,Graduate students,Female,Number,3,13128
6054,r170,1988,Graduate students,Female,Percent,3,12.8
6054,r171,1988,Postdoctoral appointees,Total,,2,1690
6054,r172,1988,Postdoctoral appointees,Male,Number,3,1518
6054,r173,1988,Postdoctoral appointees,Male,Percent,3,89.8
6054,r174,1988,Postdoctoral appointees,Female,Number,3,172
6054,r175,1988,Postdoctoral appointees,Female,Percent,3,10.2
6054,r176,1988,Doctorate-holding nonfaculty researchers,Total,,2,566
6054,r177,1988,Doctorate-holding nonfaculty researchers,Male,Number,3,515
6054,r178,1988,Doctorate-holding nonfaculty researchers,Male,Percent,3,91.0
6054,r179,1988,Doctorate-holding nonfaculty researchers,Female,Number,3,51
6054,r180,1988,Doctorate-holding nonfaculty researchers,Female,Percent,3,9.0
6054,r181,1989,Graduate students,Total,,2,104065
6054,r182,1989,Graduate students,Male,Number,3,90457
6054,r183,1989,Graduate students,Male,Percent,3,86.9
6054,r184,1989,Graduate students,Female,Number,3,13608
6054,r185,1989,Graduate students,Female,Percent,3,13.1
6054,r186,1989,Postdoctoral appointees,Total,,2,1928
6054,r187,1989,Postdoctoral appointees,Male,Number,3,1750
6054,r188,1989,Postdoctoral appointees,Male,Percent,3,90.8
6054,r189,1989,Postdoctoral appointees,Female,Number,3,178
6054,r190,1989,Postdoctoral appointees,Female,Percent,3,9.2
6054,r191,1989,Doctorate-holding nonfaculty researchers,Total,,2,581
6054,r192,1989,Doctorate-holding nonfaculty researchers,Male,Number,3,525
6054,r193,1989,Doctorate-holding nonfaculty researchers,Male,Percent,3,90.4
6054,r194,1989,Doctorate-holding nonfaculty researchers,Female,Number,3,56
6054,r195,1989,Doctorate-holding nonfaculty researchers,Female,Percent,3,9.6
6054,r196,1990,Graduate students,Total,,2,107658
6054,r197,1990,Graduate students,Male,Number,3,92979
6054,r198,1990,Graduate students,Male,Percent,3,86.4
6054,r199,1990,Graduate students,Female,Number,3,14679
6054,r200,1990,Graduate students,Female,Percent,3,13.6
6054,r201,1990,Postdoctoral appointees,Total,,2,1950
6054,r202,1990,Postdoctoral appointees,Male,Number,3,1744
6054,r203,1990,Postdoctoral appointees,Male,Percent,3,89.4
6054,r204,1990,Postdoctoral appointees,Female,Number,3,206
6054,r205,1990,Postdoctoral appointees,Female,Percent,3,10.6
6054,r206,1990,Doctorate-holding nonfaculty researchers,Total,,2,609
6054,r207,1990,Doctorate-holding nonfaculty researchers,Male,Number,3,553
6054,r208,1990,Doctorate-holding nonfaculty researchers,Male,Percent,3,90.8
6054,r209,1990,Doctorate-holding nonfaculty researchers,Female,Number,3,56
6054,r210,1990,Doctorate-holding nonfaculty researchers,Female,Percent,3,9.2
6054,r211,1991,Graduate students,Total,,2,113535
6054,r212,1991,Graduate students,Male,Number,3,97837
6054,r213,1991,Graduate students,Male,Percent,3,86.2
6054,r214,1991,Graduate students,Female,Number,3,15698
6054,r215,1991,Graduate students,Female,Percent,3,13.8
6054,r216,1991,Postdoctoral appointees,Total,,2,2262
6054,r217,1991,Postdoctoral appointees,Male,Number,3,2024
6054,r218,1991,Postdoctoral appointees,Male,Percent,3,89.5
6054,r219,1991,Postdoctoral appointees,Female,Number,3,238
6054,r220,1991,Postdoctoral appointees,Female,Percent,3,10.5
6054,r221,1991,Doctorate-holding nonfaculty researchers,Total,,2,659
6054,r222,1991,Doctorate-holding nonfaculty researchers,Male,Number,3,600
6054,r223,1991,Doctorate-holding nonfaculty researchers,Male,Percent,3,91.0
6054,r224,1991,Doctorate-holding nonfaculty researchers,Female,Number,3,59
6054,r225,1991,Doctorate-holding nonfaculty researchers,Female,Percent,3,9.0
6054,r226,1992,Graduate students,Total,,2,118039
6054,r227,1992,Graduate students,Male,Number,3,100819
6054,r228,1992,Graduate students,Male,Percent,3,85.4
6054,r229,1992,Graduate students,Female,Number,3,17220
6054,r230,1992,Graduate students,Female,Percent,3,14.6
6054,r231,1992,Postdoctoral appointees,Total,,2,2369
6054,r232,1992,Postdoctoral appointees,Male,Number,3,2118
6054,r233,1992,Postdoctoral appointees,Male,Percent,3,89.4
6054,r234,1992,Postdoctoral appointees,Female,Number,3,251
6054,r235,1992,Postdoctoral appointees,Female,Percent,3,10.6
6054,r236,1992,Doctorate-holding nonfaculty researchers,Total,,2,737
6054,r237,1992,Doctorate-holding nonfaculty researchers,Male,Number,3,667
6054,r238,1992,Doctorate-holding nonfaculty researchers,Male,Percent,3,90.5
6054,r239,1992,Doctorate-holding nonfaculty researchers,Female,Number,3,70
6054,r240,1992,Doctorate-holding nonfaculty researchers,Female,Percent,3,9.5
6054,r241,1993,Graduate students,Total,,2,116872
6054,r242,1993,Graduate students,Male,Number,3,99184
6054,r243,1993,Graduate students,Male,Percent,3,84.9
6054,r244,1993,Graduate students,Female,Number,3,17688
6054,r245,1993,Graduate students,Female,Percent,3,15.1
6054,r246,1993,Postdoctoral appointees,Total,,2,2446
6054,r247,1993,Postdoctoral appointees,Male,Number,3,2164
6054,r248,1993,Postdoctoral appointees,Male,Percent,3,88.5
6054,r249,1993,Postdoctoral appointees,Female,Number,3,282
6054,r250,1993,Postdoctoral appointees,Female,Percent,3,11.5
6054,r251,1993,Doctorate-holding nonfaculty researchers,Total,,2,805
6054,r252,1993,Doctorate-holding nonfaculty researchers,Male,Number,3,728
6054,r253,1993,Doctorate-holding nonfaculty researchers,Male,Percent,3,90.4
6054,r254,1993,Doctorate-holding nonfaculty researchers,Female,Number,3,77
6054,r255,1993,Doctorate-holding nonfaculty researchers,Female,Percent,3,9.6
6054,r256,1994,Graduate students,Total,,2,113024
6054,r257,1994,Graduate students,Male,Number,3,94974
6054,r258,1994,Graduate students,Male,Percent,3,84.0
6054,r259,1994,Graduate students,Female,Number,3,18050
6054,r260,1994,Graduate students,Female,Percent,3,16.0
6054,r261,1994,Postdoctoral appointees,Total,,2,2606
6054,r262,1994,Postdoctoral appointees,Male,Number,3,2272
6054,r263,1994,Postdoctoral appointees,Male,Percent,3,87.2
6054,r264,1994,Postdoctoral appointees,Female,Number,3,334
6054,r265,1994,Postdoctoral appointees,Female,Percent,3,12.8
6054,r266,1994,Doctorate-holding nonfaculty researchers,Total,,2,825
6054,r267,1994,Doctorate-holding nonfaculty researchers,Male,Number,3,734
6054,r268,1994,Doctorate-holding nonfaculty researchers,Male,Percent,3,89.0
6054,r269,1994,Doctorate-holding nonfaculty researchers,Female,Number,3,91
6054,r270,1994,Doctorate-holding nonfaculty researchers,Female,Percent,3,11.0
6054,r271,1995,Graduate students,Total,,2,107201
6054,r272,1995,Graduate students,Male,Number,3,89188
6054,r273,1995,Graduate students,Male,Percent,3,83.2
6054,r274,1995,Graduate students,Female,Number,3,18013
6054,r275,1995,Graduate students,Female,Percent,3,16.8
6054,r276,1995,Postdoctoral appointees,Total,,2,2648
6054,r277,1995,Postdoctoral appointees,Male,Number,3,2327
6054,r278,1995,Postdoctoral appointees,Male,Percent,3,87.9
6054,r279,1995,Postdoctoral appointees,Female,Number,3,321
6054,r280,1995,Postdoctoral appointees,Female,Percent,3,12.1
6054,r281,1995,Doctorate-holding nonfaculty researchers,Total,,2,789
6054,r282,1995,Doctorate-holding nonfaculty researchers,Male,Number,3,701
6054,r283,1995,Doctorate-holding nonfaculty researchers,Male,Percent,3,88.8
6054,r284,1995,Doctorate-holding nonfaculty researchers,Female,Number,3,88
6054,r285,1995,Doctorate-holding nonfaculty researchers,Female,Percent,3,11.2
6054,r286,1996,Graduate students,Total,,2,103224
6054,r287,1996,Graduate students,Male,Number,3,84970
6054,r288,1996,Graduate students,Male,Percent,3,82.3
6054,r289,1996,Graduate students,Female,Number,3,18254
6054,r290,1996,Graduate students,Female,Percent,3,17.7
6054,r291,1996,Postdoctoral appointees,Total,,2,2677
6054,r292,1996,Postdoctoral appointees,Male,Number,3,2362
6054,r293,1996,Postdoctoral appointees,Male,Percent,3,88.2
6054,r294,1996,Postdoctoral appointees,Female,Number,3,315
6054,r295,1996,Postdoctoral appointees,Female,Percent,3,11.8
6054,r296,1996,Doctorate-holding nonfaculty researchers,Total,,2,731
6054,r297,1996,Doctorate-holding nonfaculty researchers,Male,Number,3,646
6054,r298,1996,Doctorate-holding nonfaculty researchers,Male,Percent,3,88.4
6054,r299,1996,Doctorate-holding nonfaculty researchers,Female,Number,3,85
6054,r300,1996,Doctorate-holding nonfaculty researchers,Female,Percent,3,11.6
6054,r301,1997,Graduate students,Total,,2,101148
6054,r302,1997,Graduate students,Male,Number,3,82428
6054,r303,1997,Graduate students,Male,Percent,3,81.5
6054,r304,1997,Graduate students,Female,Number,3,18720
6054,r305,1997,Graduate students,Female,Percent,3,18.5
6054,r306,1997,Postdoctoral appointees,Total,,2,2971
6054,r307,1997,Postdoctoral appointees,Male,Number,3,2625
6054,r308,1997,Postdoctoral appointees,Male,Percent,3,88.4
6054,r309,1997,Postdoctoral appointees,Female,Number,3,346
6054,r310,1997,Postdoctoral appointees,Female,Percent,3,11.6
6054,r311,1997,Doctorate-holding nonfaculty researchers,Total,,2,848
6054,r312,1997,Doctorate-holding nonfaculty researchers,Male,Number,3,733
6054,r313,1997,Doctorate-holding nonfaculty researchers,Male,Percent,3,86.4
6054,r314,1997,Doctorate-holding nonfaculty researchers,Female,Number,3,115
6054,r315,1997,Doctorate-holding nonfaculty researchers,Female,Percent,3,13.6
6054,r316,1998,Graduate students,Total,,2,100038
6054,r317,1998,Graduate students,Male,Number,3,81050
6054,r318,1998,Graduate students,Male,Percent,3,81.0
6054,r319,1998,Graduate students,Female,Number,3,18988
6054,r320,1998,Graduate students,Female,Percent,3,19.0
6054,r321,1998,Postdoctoral appointees,Total,,2,2853
6054,r322,1998,Postdoctoral appointees,Male,Number,3,2470
6054,r323,1998,Postdoctoral appointees,Male,Percent,3,86.6
6054,r324,1998,Postdoctoral appointees,Female,Number,3,383
6054,r325,1998,Postdoctoral appointees,Female,Percent,3,13.4
6054,r326,1998,Doctorate-holding nonfaculty researchers,Total,,2,810
