table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
5464,r001,2010,All R&D expenditures,,1,61287
5464,r002,2010,Source of funds,Federal government,2,37478
5464,r003,2010,Source of funds,State and local government,2,3887
5464,r004,2010,Source of funds,Institution funds,2,11943
5464,r005,2010,Source of funds,Business,2,3202
5464,r006,2010,Source of funds,Nonprofit organizations,2,3730
5464,r007,2010,Source of funds,All other sources,2,1048
5464,r008,2011,All R&D expenditures,,1,65274
5464,r009,2011,Source of funds,Federal government,2,40768
5464,r010,2011,Source of funds,State and local government,2,3851
5464,r011,2011,Source of funds,Institution funds,2,12580
5464,r012,2011,Source of funds,Business,2,3183
5464,r013,2011,Source of funds,Nonprofit organizations,2,3854
5464,r014,2011,Source of funds,All other sources,2,1038
5464,r015,2012,All R&D expenditures,,1,65873
5464,r016,2012,Source of funds,Federal government,2,40217
5464,r017,2012,Source of funds,State and local government,2,3744
5464,r018,2012,Source of funds,Institution funds,2,13625
5464,r019,2012,Source of funds,Business,2,3279
5464,r020,2012,Source of funds,Nonprofit organizations,2,4037
5464,r021,2012,Source of funds,All other sources,2,970
5464,r022,2013,All R&D expenditures,,1,67145
5464,r023,2013,Source of funds,Federal government,2,39510
5464,r024,2013,Source of funds,State and local government,2,3706
5464,r025,2013,Source of funds,Institution funds,2,14974
5464,r026,2013,Source of funds,Business,2,3515
5464,r027,2013,Source of funds,Nonprofit organizations,2,3903
5464,r028,2013,Source of funds,All other sources,2,1537
5464,r029,2014,All R&D expenditures,,1,67351
5464,r030,2014,Source of funds,Federal government,2,38032
5464,r031,2014,Source of funds,State and local government,2,3916
5464,r032,2014,Source of funds,Institution funds,2,15781
5464,r033,2014,Source of funds,Business,2,3734
5464,r034,2014,Source of funds,Nonprofit organizations,2,3978
5464,r035,2014,Source of funds,All other sources,2,1911
5464,r036,2015,All R&D expenditures,,1,68694
5464,r037,2015,Source of funds,Federal government,2,37911
5464,r038,2015,Source of funds,State and local government,2,3864
5464,r039,2015,Source of funds,Institution funds,2,16638
5464,r040,2015,Source of funds,Business,2,4009
5464,r041,2015,Source of funds,Nonprofit organizations,2,4236
5464,r042,2015,Source of funds,All other sources,2,2037
5464,r043,2016,All R&D expenditures,,1,71911
5464,r044,2016,Source of funds,Federal government,2,38858
5464,r045,2016,Source of funds,State and local government,2,4053
5464,r046,2016,Source of funds,Institution funds,2,17944
5464,r047,2016,Source of funds,Business,2,4219
5464,r048,2016,Source of funds,Nonprofit organizations,2,4632
5464,r049,2016,Source of funds,All other sources,2,2204
5464,r050,2017,All R&D expenditures,,1,75291
5464,r051,2017,Source of funds,Federal government,2,40320
5464,r052,2017,Source of funds,State and local government,2,4186
5464,r053,2017,Source of funds,Institution funds,2,18886
5464,r054,2017,Source of funds,Business,2,4439
5464,r055,2017,Source of funds,Nonprofit organizations,2,5157
5464,r056,2017,Source of funds,All other sources,2,2303
5464,r057,2018,All R&D expenditures,,1,79177
5464,r058,2018,Source of funds,Federal government,2,41937
5464,r059,2018,Source of funds,State and local government,2,4326
5464,r060,2018,Source of funds,Institution funds,2,20221
5464,r061,2018,Source of funds,Business,2,4726
5464,r062,2018,Source of funds,Nonprofit organizations,2,5455
5464,r063,2018,Source of funds,All other sources,2,2511
5464,r064,2019,All R&D expenditures,,1,83689
5464,r065,2019,Source of funds,Federal government,2,44560
5464,r066,2019,Source of funds,State and local government,2,4520
5464,r067,2019,Source of funds,Institution funds,2,21137
5464,r068,2019,Source of funds,Business,2,5067
5464,r069,2019,Source of funds,Nonprofit organizations,2,5703
5464,r070,2019,Source of funds,All other sources,2,2702
5464,r071,2020,All R&D expenditures,,1,86435
5464,r072,2020,Source of funds,Federal government,2,46220
5464,r073,2020,Source of funds,State and local government,2,4605
5464,r074,2020,Source of funds,Institution funds,2,21980
5464,r075,2020,Source of funds,Business,2,5189
5464,r076,2020,Source of funds,Nonprofit organizations,2,5758
5464,r077,2020,Source of funds,All other sources,2,2682
