table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
1963,r002_1,"Under Secretary for Natural <br>Resources and Environment",Office,,1,U.S. Forest Service
1963,r002_2,"Under Secretary for Natural <br>Resources and Environment",Program,,1,Forest Products Laboratory (FPL) Business Incubator
1963,r002_3,"Under Secretary for Natural <br>Resources and Environment",Science and technology development,Tech. devt.,2,X
1963,r002_9,"Under Secretary for Natural <br>Resources and Environment",Science and technology development,IP mgmt./ tech. transfer,2,X
1963,r003_2,,Program,,1,Consortium for Research on Renewable Industrial Materials (CORRIM)
1963,r003_4,,Science and technology development,Tech. scouting,2,X
1963,r004_1,"Under Secretary for Research, <br>Education, and Economics",Office,,1,Agricultural Research Service (ARS)
1963,r004_2,"Under Secretary for Research, <br>Education, and Economics",Program,,1,ARS Innovation Corps (I-Corps ARS)
1963,r004_10,"Under Secretary for Research, <br>Education, and Economics",Enterprise development,Business training,2,X
1963,r004_12,"Under Secretary for Research, <br>Education, and Economics",Enterprise development,Business mentors and peers,2,X
1963,r004_14,"Under Secretary for Research, <br>Education, and Economics",Enterprise development,Talent devt.,2,X
1963,r005_2,,Program,,1,Agricultural Research Partnerships (ARP) Network
1963,r005_3,,Science and technology development,Tech. devt.,2,X
1963,r005_4,,Science and technology development,Tech. scouting,2,X
1963,r005_9,,Science and technology development,IP mgmt./ tech. transfer,2,X
1963,r005_11,,Enterprise development,Business networks,2,X
1963,r005_12,,Enterprise development,Business mentors and peers,2,X
1963,r005_13,,Enterprise development,Business services,2,X
1963,r006_2,,Program,,1,Agricultural Technology Innovation Partnership (ATIP)
1963,r006_4,,Science and technology development,Tech. scouting,2,X
1963,r006_9,,Science and technology development,IP mgmt./ tech. transfer,2,X
1963,r006_11,,Enterprise development,Business networks,2,X
1963,r007_1,,Office,,1,"National Institute of Food and Agriculture (NIFA)"
1963,r007_2,,Program,,1,Innovations in Food and Agricultural Science and Technology (I-FAST) Prize Competition
1963,r007_10,,Enterprise development,Business training,2,X
1963,r007_11,,Enterprise development,Business networks,2,X
1963,r007_12,,Enterprise development,Business mentors and peers,2,X
1963,r007_14,,Enterprise development,Talent devt.,2,X
1963,r008_1,Program descriptions,Office,,1,FPL Business Incubator
1963,r008_2,Program descriptions,Program,,1,"Program goals: To expedite the discovery and application of new science, the FPL is in the initial stages of developing a business incubator for emerging or fledgling advanced wood technology business ventures."
1963,r009_2,,Program,,1,"Program activities: Private startups or other entities needing expanded production resources can rent space and equipment at the FPL to pilot test new products or process innovations. By developing product prototypes without excessive overhead costs, business incubator associates can sell these products in limited quantities. These companies will conduct research in partnership with FPL scientists and technical staff in existing FPL laboratories. When appropriate, companies can also enter into joint-venture agreements for collaborative research."
1963,r010_2,,Program,,1,Website: https://www.fpl.fs.fed.us/partners/businessincubator/index.shtml
1963,r011_1,,Office,,1,CORRIM
1963,r011_2,,Program,,1,"Program goals: The CORRIM research plan develops a scientific base of information relating to the environmental performance of wood-based building products. The research plan provides (1) a consistent life-cycle inventory database for evaluating the environmental performance of wood and alternative materials from resource regeneration or extraction to end use and disposal; (2) a framework for evaluating life-cycle environmental and economic impacts; (3) source data for many users, including resource managers, manufacturers, architects, engineers, environmental protection and energy analysts, and policy specialists; and (4) continuously updated wood products life-cycle assessment (LCA) underlying data for making LCA-based environmental product declaration (EPD) eco-labels renewals easy and cost-effective, and providing valuable environmental performance feedback to industry."
1963,r012_2,,Program,,1,"Program activities: CORRIM research provides a transparent and credible database of information for quantifying environmental impacts and economic costs of wood building materials through the stages of tree planting, growing, product manufacturing, building construction, and its operational use and demolition. Current research provides a component-by-component assessment of environmental impacts to assist in making building design changes that can improve performance along with development of North American-wide EPDs. CORRIM's geographic, product, and building design coverage was expanded in order to identify more opportunities for improved performance. As part of the any wood product LCA and EPD updates, CORRIM addresses pressing research issues including carbon sequestration, temporal and spatial aspects of forest harvesting, land use and land use changes (direct and indirect), and the impact of changes in forest carbon inventories."
1963,r013_2,,Program,,1,Website: https://www.fpl.fs.fed.us/partners/corrim/corrim.shtml
1963,r014_1,,Office,,1,I-Corps ARS
1963,r014_2,,Program,,1,Program goals: The I-Corps ARS pilot was a set of activities and programs that prepared ARS scientists to extend their focus beyond the laboratory and broadened the impact of select ARS research projects.
1963,r015_2,,Program,,1,"Program activities: The I-Corps ARS curriculum, based on the National Science Foundation (NSF) I-Corps, taught research teams to identify the problems facing stakeholders and develop valuable products and/ or technologies that can emerge from their own research. In addition, I-Corps ARS offered entrepreneurship training, which helped the participants to be more innovative in their research programs.  I-Corps ARS was the first program in a government-owned, government-operated environment (GOGO) that has an intramural focus with the goal of creating an entrepreneurial scientific enterprise."
1963,r016_2,,Program,,1,Website: NA
1963,r017_1,,Office,,1,ARP Network
1963,r017_2,,Program,,1,Program goals: The ARS founded the ARP Network to expand the impact of ARS research and provide resources to help ARS commercial partners grow. 
1963,r018_2,,Program,,1,"Program activities: The ARP Network matches business needs with ARS innovations and research capabilities and provides business assistance services to help companies and startups solve agricultural problems, develop products, and create new jobs. The ARP Network assists ARS in creating new partnerships and in supporting existing partnerships to advance ARS R&D efforts and subsequent utilization, including commercialization. Some of the ARP Network activities include matching industry needs with ARS patents and researchers for partnering; providing access to ARS research expertise, facilities, and equipment; and assisting in identifying sources of funding. The ARP Network is composed of organizations interested in agriculture-based economic development."
1963,r019_2,,Program,,1,Website: https://www.ars.usda.gov/office-of-technology-transfer/administration-partnership/
1963,r020_1,,Office,,1,ATIP
1963,r020_2,,Program,,1,"Program goals: ATIP is a national network of Department of Agriculture (USDA) federal partnership intermediaries that facilitate the transfer of USDA technologies to U.S. businesses for their research, development, and production needs to meet agriculture requirements, as well as to foster commercial applications and support U.S. economic competitiveness. "
1963,r021_2,,Program,,1,"Program activities: ATIP leverages the skills, knowledge, and capabilities of USDA's 10 partnership intermediaries to enhance USDA's ability to transfer technology. ATIP helps USDA labs and research institutions successfully partner with the private sector for the purpose of collaborating on technology innovation and maturation. The program markets USDA technologies and capabilities and facilitates communications with the private sector. ATIP makes companies aware of both USDA-developed technologies available for commercial licensing, use, and manufacturing, and USDA’s research capabilities for solving problems of the agriculture sector. ATIP also conducts market research to establish the value of licensable technologies and helps ensure the license applications and commercialization plans received contain appropriate information for a decision on licensing or partnering regarding further development of a technology."
1963,r022_2,,Program,,1,Website: http://atipfoundation.com/
1963,r023_1,,Office,,1,I-FAST Prize Competition
1963,r023_2,,Program,,1,"Program goals: The I-FAST Prize Competition pilot program provides entrepreneurship training to USDA NIFA grantees. The competition aims to identify valuable product opportunities that can emerge from NIFA-supported academic research, to spur translation of that research to the market place, to encourage collaboration between academia and industry, and to train NIFA-funded faculty, students, and other researchers to understand innovation and entrepreneurship. "
1963,r024_2,,Program,,1,"Program activities: The I-FAST Prize Competition identifies promising NIFA-funded research teams and provides them with support, in the form of mentoring, training, and funding, to accelerate the translation of fundamental research into emerging products and services that can attract subsequent third-party funding. I-FAST teams participate in a 6-month entrepreneurial immersion course provided by the NSF I-Corps program. Leveraging experience and guidance from established entrepreneurs and the NSF I-Corps curriculum, I-FAST teams learn to identify valuable product opportunities that can emerge from USDA NIFA-supported academic research. The final goal of the I-FAST Prize Competition is to facilitate technology transfer of innovations that can make an impact in the marketplace and the global economy."
1963,r025_2,,Program,,1,Website: https://nifa.usda.gov/program/innovations-food-and-agricultural-science-and-technology-i-fast-prize-competition
1963,r027_1,National Institute of Standards and Technology (NIST),Office,,1,Associate Director for Innovation and Industry Services
1963,r027_2,National Institute of Standards and Technology (NIST),Program,,1,Manufacturing USA
1963,r027_3,National Institute of Standards and Technology (NIST),Science and technology development,Tech. devt.,2,X
1963,r027_6,National Institute of Standards and Technology (NIST),Science and technology development,Financial support,2,X
1963,r027_7,National Institute of Standards and Technology (NIST),Science and technology development,Talent devt.,2,X
1963,r027_11,National Institute of Standards and Technology (NIST),Enterprise development,Business networks,2,X
1963,r027_13,National Institute of Standards and Technology (NIST),Enterprise development,Business services,2,X
