table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
3257,r001,Both sexes  -> 2008,All fields,,1,1580413
3257,r002,Both sexes  -> 2008,S&E,,1,496168
3257,r003,Both sexes  -> 2008,Science,All sciences,2,426260
3257,r004,Both sexes  -> 2008,Science,Agricultural sciences,2,18474
3257,r005,Both sexes  -> 2008,Science,Biological sciences,2,82398
3257,r006,Both sexes  -> 2008,Science,Computer sciences,2,38922
3257,r007,Both sexes  -> 2008,Science,"Earth, atmospheric, and ocean sciences",2,4314
3257,r008,Both sexes  -> 2008,Science,Mathematics and statistics,2,15841
3257,r009,Both sexes  -> 2008,Science,Physical sciences,2,17652
3257,r010,Both sexes  -> 2008,Science,Psychology,2,92989
3257,r011,Both sexes  -> 2008,Science,Social sciences,2,155670
3257,r012,Both sexes  -> 2008,Engineering,,1,69908
3257,r013,Both sexes  -> 2008,Non-S&E,,1,1084245
3257,r014,Both sexes  -> 2009,All fields,,1,1619028
3257,r015,Both sexes  -> 2009,S&E,,1,505435
3257,r016,Both sexes  -> 2009,Science,All sciences,2,434835
3257,r017,Both sexes  -> 2009,Science,Agricultural sciences,2,19152
3257,r018,Both sexes  -> 2009,Science,Biological sciences,2,85574
3257,r019,Both sexes  -> 2009,Science,Computer sciences,2,38496
3257,r020,Both sexes  -> 2009,Science,"Earth, atmospheric, and ocean sciences",2,4542
3257,r021,Both sexes  -> 2009,Science,Mathematics and statistics,2,16208
3257,r022,Both sexes  -> 2009,Science,Physical sciences,2,17942
3257,r023,Both sexes  -> 2009,Science,Psychology,2,94743
3257,r024,Both sexes  -> 2009,Science,Social sciences,2,158178
3257,r025,Both sexes  -> 2009,Engineering,,1,70600
3257,r026,Both sexes  -> 2009,Non-S&E,,1,1113593
3257,r027,Both sexes  -> 2010,All fields,,1,1668227
3257,r028,Both sexes  -> 2010,S&E,,1,525374
3257,r029,Both sexes  -> 2010,Science,All sciences,2,450975
3257,r030,Both sexes  -> 2010,Science,Agricultural sciences,2,20400
3257,r031,Both sexes  -> 2010,Science,Biological sciences,2,89615
3257,r032,Both sexes  -> 2010,Science,Computer sciences,2,40107
3257,r033,Both sexes  -> 2010,Science,"Earth, atmospheric, and ocean sciences",2,4802
3257,r034,Both sexes  -> 2010,Science,Mathematics and statistics,2,16832
3257,r035,Both sexes  -> 2010,Science,Physical sciences,2,18402
3257,r036,Both sexes  -> 2010,Science,Psychology,2,97746
3257,r037,Both sexes  -> 2010,Science,Social sciences,2,163071
3257,r038,Both sexes  -> 2010,Engineering,,1,74399
3257,r039,Both sexes  -> 2010,Non-S&E,,1,1142853
3257,r040,Both sexes  -> 2011,All fields,,1,1734229
3257,r041,Both sexes  -> 2011,S&E,,1,554365
3257,r042,Both sexes  -> 2011,Science,All sciences,2,476266
3257,r043,Both sexes  -> 2011,Science,Agricultural sciences,2,22759
3257,r044,Both sexes  -> 2011,Science,Biological sciences,2,93654
3257,r045,Both sexes  -> 2011,Science,Computer sciences,2,43586
3257,r046,Both sexes  -> 2011,Science,"Earth, atmospheric, and ocean sciences",2,5299
3257,r047,Both sexes  -> 2011,Science,Mathematics and statistics,2,18021
3257,r048,Both sexes  -> 2011,Science,Physical sciences,2,19198
3257,r049,Both sexes  -> 2011,Science,Psychology,2,101568
3257,r050,Both sexes  -> 2011,Science,Social sciences,2,172181
3257,r051,Both sexes  -> 2011,Engineering,,1,78099
3257,r052,Both sexes  -> 2011,Non-S&E,,1,1179864
3257,r053,Both sexes  -> 2012,All fields,,1,1811404
3257,r054,Both sexes  -> 2012,S&E,,1,589567
3257,r055,Both sexes  -> 2012,Science,All sciences,2,506304
3257,r056,Both sexes  -> 2012,Science,Agricultural sciences,2,25060
3257,r057,Both sexes  -> 2012,Science,Biological sciences,2,99894
3257,r058,Both sexes  -> 2012,Science,Computer sciences,2,48034
3257,r059,Both sexes  -> 2012,Science,"Earth, atmospheric, and ocean sciences",2,5865
3257,r060,Both sexes  -> 2012,Science,Mathematics and statistics,2,19819
3257,r061,Both sexes  -> 2012,Science,Physical sciences,2,20421
3257,r062,Both sexes  -> 2012,Science,Psychology,2,109782
3257,r063,Both sexes  -> 2012,Science,Social sciences,2,177429
3257,r064,Both sexes  -> 2012,Engineering,,1,83263
3257,r065,Both sexes  -> 2012,Non-S&E,,1,1221837
3257,r066,Both sexes  -> 2013,All fields,,1,1861034
3257,r067,Both sexes  -> 2013,S&E,,1,615475
3257,r068,Both sexes  -> 2013,Science,All sciences,2,527663
3257,r069,Both sexes  -> 2013,Science,Agricultural sciences,2,27609
3257,r070,Both sexes  -> 2013,Science,Biological sciences,2,104703
